"('count', 90.0)",-0.1270391590879013
"('Unnamed: 0', 98.0)",-0.1268172856764999
"('Unnamed: 0', 100.0)",-0.1268119261189806
"('Unnamed: 0', 102.0)",-0.12674538163328825
"('Unnamed: 0', 88.0)",-0.12669388059523376
"('Unnamed: 0', 83.0)",-0.1266618953514035
"('Unnamed: 0', 82.0)",-0.1266618953514035
"('Unnamed: 0', 85.0)",-0.1266618953514035
"('Unnamed: 0', 84.0)",-0.1266618953514035
"('Unnamed: 0', 95.0)",-0.1265752815053682
