"('Unnamed: 0', 78.0)",-0.17690426043816052
"('Unnamed: 0', 63.0)",-0.17155902856408367
"('Unnamed: 0', 76.0)",-0.170373463916996
"('count', 63.0)",-0.16517268583039754
"('Unnamed: 0', 74.0)",-0.15572812694092444
"('Unnamed: 0', 77.0)",-0.1538974883112857
"('Unnamed: 0', 59.0)",-0.15282540480972379
"('count', 58.0)",-0.15192679547807536
"('Unnamed: 0', 62.0)",-0.15145317433953345
"('Unnamed: 0', 70.0)",-0.1488930685234447
