lindex,Sport,Year,Country,count
20355,Speed Skating,1972,ITA,7
20356,Speed Skating,1972,JPN,21
20357,Speed Skating,1972,KOR,10
20358,Speed Skating,1972,MGL,4
20359,Speed Skating,1972,NED,25
20360,Speed Skating,1972,NOR,25
20361,Speed Skating,1972,PRK,10
20362,Speed Skating,1972,SWE,23
20363,Speed Skating,1972,URS,18
20364,Speed Skating,1972,USA,25
20365,Speed Skating,1976,AUS,5
20366,Speed Skating,1976,AUT,8
20367,Speed Skating,1976,BEL,5
20368,Speed Skating,1976,CAN,18
20369,Speed Skating,1976,FIN,11
20370,Speed Skating,1976,FRA,4
20371,Speed Skating,1976,FRG,6
20372,Speed Skating,1976,GBR,5
20373,Speed Skating,1976,GDR,18
20374,Speed Skating,1976,ITA,10
20375,Speed Skating,1976,JPN,19
20376,Speed Skating,1976,KOR,8
20377,Speed Skating,1976,NED,22
20378,Speed Skating,1976,NOR,20
20379,Speed Skating,1976,POL,12
20380,Speed Skating,1976,SUI,3
20381,Speed Skating,1976,SWE,19
20382,Speed Skating,1976,URS,27
20383,Speed Skating,1976,USA,27
20384,Speed Skating,1980,AUS,6
20385,Speed Skating,1980,CAN,21
20386,Speed Skating,1980,CHN,20
20387,Speed Skating,1980,FIN,13
20388,Speed Skating,1980,FRA,2
20389,Speed Skating,1980,FRG,10
20390,Speed Skating,1980,GBR,14
20391,Speed Skating,1980,GDR,21
20392,Speed Skating,1980,ITA,7
20393,Speed Skating,1980,JPN,21
20394,Speed Skating,1980,KOR,14
20395,Speed Skating,1980,MGL,7
20396,Speed Skating,1980,NED,27
20397,Speed Skating,1980,NOR,20
20398,Speed Skating,1980,POL,6
20399,Speed Skating,1980,ROU,6
20400,Speed Skating,1980,SUI,2
20401,Speed Skating,1980,SWE,25
20402,Speed Skating,1980,URS,27
20403,Speed Skating,1980,USA,27
20404,Speed Skating,1984,AUS,6
20405,Speed Skating,1984,AUT,12
20406,Speed Skating,1984,CAN,14
20407,Speed Skating,1984,CHN,22
20408,Speed Skating,1984,FIN,7
20409,Speed Skating,1984,FRA,7
20410,Speed Skating,1984,FRG,18
20411,Speed Skating,1984,GBR,2
20412,Speed Skating,1984,GDR,26
20413,Speed Skating,1984,HUN,2
20414,Speed Skating,1984,ITA,7
20415,Speed Skating,1984,IVB,2
20416,Speed Skating,1984,JPN,19
20417,Speed Skating,1984,KOR,20
20418,Speed Skating,1984,NED,27
20419,Speed Skating,1984,NOR,19
20420,Speed Skating,1984,POL,9
20421,Speed Skating,1984,PRK,17
20422,Speed Skating,1984,ROU,5
