lindex,Sport,Year,Country,count
19815,Ski Jumping,1968,POL,8
19816,Ski Jumping,1968,SUI,2
19817,Ski Jumping,1968,SWE,8
19818,Ski Jumping,1968,TCH,8
19819,Ski Jumping,1968,URS,8
19820,Ski Jumping,1968,USA,8
19821,Ski Jumping,1968,YUG,8
19822,Ski Jumping,1972,AUT,6
19823,Ski Jumping,1972,CAN,7
19824,Ski Jumping,1972,FIN,8
19825,Ski Jumping,1972,FRA,6
19826,Ski Jumping,1972,FRG,5
19827,Ski Jumping,1972,GDR,8
19828,Ski Jumping,1972,ITA,1
19829,Ski Jumping,1972,JPN,8
19830,Ski Jumping,1972,NOR,8
19831,Ski Jumping,1972,POL,8
19832,Ski Jumping,1972,SUI,8
19833,Ski Jumping,1972,SWE,4
19834,Ski Jumping,1972,TCH,7
19835,Ski Jumping,1972,URS,8
19836,Ski Jumping,1972,USA,8
19837,Ski Jumping,1972,YUG,8
19838,Ski Jumping,1976,AUT,8
19839,Ski Jumping,1976,CAN,8
19840,Ski Jumping,1976,FIN,7
19841,Ski Jumping,1976,FRG,3
19842,Ski Jumping,1976,GDR,8
19843,Ski Jumping,1976,ITA,8
19844,Ski Jumping,1976,JPN,8
19845,Ski Jumping,1976,NOR,8
19846,Ski Jumping,1976,POL,8
19847,Ski Jumping,1976,SUI,8
19848,Ski Jumping,1976,SWE,3
19849,Ski Jumping,1976,TCH,8
19850,Ski Jumping,1976,URS,8
19851,Ski Jumping,1976,USA,8
19852,Ski Jumping,1976,YUG,8
19853,Ski Jumping,1980,AUT,8
19854,Ski Jumping,1980,CAN,6
19855,Ski Jumping,1980,FIN,8
19856,Ski Jumping,1980,FRA,4
19857,Ski Jumping,1980,FRG,5
19858,Ski Jumping,1980,GDR,8
19859,Ski Jumping,1980,ITA,2
19860,Ski Jumping,1980,JPN,8
19861,Ski Jumping,1980,NOR,8
19862,Ski Jumping,1980,POL,6
19863,Ski Jumping,1980,SUI,7
19864,Ski Jumping,1980,SWE,2
19865,Ski Jumping,1980,TCH,4
19866,Ski Jumping,1980,URS,8
19867,Ski Jumping,1980,USA,8
19868,Ski Jumping,1980,YUG,6
19869,Ski Jumping,1984,AUT,8
19870,Ski Jumping,1984,BUL,5
19871,Ski Jumping,1984,CAN,8
19872,Ski Jumping,1984,ESP,5
19873,Ski Jumping,1984,FIN,8
19874,Ski Jumping,1984,FRA,2
19875,Ski Jumping,1984,FRG,7
19876,Ski Jumping,1984,GDR,8
19877,Ski Jumping,1984,ITA,6
19878,Ski Jumping,1984,JPN,8
19879,Ski Jumping,1984,NOR,8
19880,Ski Jumping,1984,POL,4
19881,Ski Jumping,1984,SUI,5
19882,Ski Jumping,1984,TCH,8
19883,Ski Jumping,1984,URS,5
19884,Ski Jumping,1984,USA,8
19885,Ski Jumping,1984,YUG,8
19886,Ski Jumping,1988,AUT,12
19887,Ski Jumping,1988,BUL,4
19888,Ski Jumping,1988,CAN,12
19889,Ski Jumping,1988,ESP,2
19890,Ski Jumping,1988,FIN,12
19891,Ski Jumping,1988,FRA,3
19892,Ski Jumping,1988,FRG,12
19893,Ski Jumping,1988,GBR,2
19894,Ski Jumping,1988,GDR,4
19895,Ski Jumping,1988,ITA,4
19896,Ski Jumping,1988,JPN,12
19897,Ski Jumping,1988,NOR,12
19898,Ski Jumping,1988,POL,4
19899,Ski Jumping,1988,SUI,12
19900,Ski Jumping,1988,SWE,12
19901,Ski Jumping,1988,TCH,12
19902,Ski Jumping,1988,URS,2
19903,Ski Jumping,1988,USA,12
19904,Ski Jumping,1988,YUG,12
19905,Ski Jumping,1992,AUT,12
19906,Ski Jumping,1992,BUL,6
19907,Ski Jumping,1992,CAN,9
19908,Ski Jumping,1992,EUN,12
19909,Ski Jumping,1992,FIN,12
19910,Ski Jumping,1992,FRA,12
19911,Ski Jumping,1992,GER,12
19912,Ski Jumping,1992,ITA,9
19913,Ski Jumping,1992,JPN,12
19914,Ski Jumping,1992,NOR,12
19915,Ski Jumping,1992,POL,1
19916,Ski Jumping,1992,ROU,2
19917,Ski Jumping,1992,SLO,12
19918,Ski Jumping,1992,SUI,12
19919,Ski Jumping,1992,SWE,12
19920,Ski Jumping,1992,TCH,12
19921,Ski Jumping,1992,USA,12
19922,Ski Jumping,1994,AUT,12
19923,Ski Jumping,1994,BLR,2
19924,Ski Jumping,1994,CZE,12
19925,Ski Jumping,1994,FIN,12
19926,Ski Jumping,1994,FRA,12
19927,Ski Jumping,1994,GEO,2
19928,Ski Jumping,1994,GER,12
19929,Ski Jumping,1994,ITA,10
19930,Ski Jumping,1994,JPN,12
19931,Ski Jumping,1994,KAZ,6
19932,Ski Jumping,1994,NOR,12
19933,Ski Jumping,1994,POL,2
19934,Ski Jumping,1994,RUS,12
19935,Ski Jumping,1994,SLO,12
19936,Ski Jumping,1994,SUI,4
19937,Ski Jumping,1994,SVK,4
19938,Ski Jumping,1994,SWE,12
19939,Ski Jumping,1994,UKR,2
19940,Ski Jumping,1994,USA,12
19941,Ski Jumping,1998,AUT,12
19942,Ski Jumping,1998,BLR,4
19943,Ski Jumping,1998,CZE,12
19944,Ski Jumping,1998,FIN,12
19945,Ski Jumping,1998,FRA,4
19946,Ski Jumping,1998,GEO,2
19947,Ski Jumping,1998,GER,12
19948,Ski Jumping,1998,ITA,2
19949,Ski Jumping,1998,JPN,12
19950,Ski Jumping,1998,KAZ,12
19951,Ski Jumping,1998,KOR,12
19952,Ski Jumping,1998,NOR,12
19953,Ski Jumping,1998,POL,12
19954,Ski Jumping,1998,RUS,12
19955,Ski Jumping,1998,SLO,12
19956,Ski Jumping,1998,SUI,12
19957,Ski Jumping,1998,SVK,2
19958,Ski Jumping,1998,UKR,6
19959,Ski Jumping,1998,USA,12
19960,Ski Jumping,2002,AUT,12
19961,Ski Jumping,2002,BLR,2
19962,Ski Jumping,2002,BUL,2
19963,Ski Jumping,2002,CZE,12
19964,Ski Jumping,2002,EST,4
19965,Ski Jumping,2002,FIN,12
19966,Ski Jumping,2002,FRA,9
19967,Ski Jumping,2002,GBR,2
19968,Ski Jumping,2002,GEO,2
19969,Ski Jumping,2002,GER,12
19970,Ski Jumping,2002,ITA,2
19971,Ski Jumping,2002,JPN,12
19972,Ski Jumping,2002,KAZ,12
19973,Ski Jumping,2002,KGZ,2
19974,Ski Jumping,2002,KOR,12
19975,Ski Jumping,2002,NOR,12
19976,Ski Jumping,2002,POL,12
19977,Ski Jumping,2002,RUS,8
19978,Ski Jumping,2002,SLO,12
19979,Ski Jumping,2002,SUI,11
19980,Ski Jumping,2002,UKR,2
19981,Ski Jumping,2002,USA,12
19982,Ski Jumping,2006,AUT,12
19983,Ski Jumping,2006,BLR,4
19984,Ski Jumping,2006,BUL,4
19985,Ski Jumping,2006,CAN,12
19986,Ski Jumping,2006,CHN,8
19987,Ski Jumping,2006,CZE,12
19988,Ski Jumping,2006,EST,4
19989,Ski Jumping,2006,FIN,12
19990,Ski Jumping,2006,GER,12
19991,Ski Jumping,2006,ITA,10
19992,Ski Jumping,2006,JPN,12
19993,Ski Jumping,2006,KAZ,12
19994,Ski Jumping,2006,KOR,12
19995,Ski Jumping,2006,NOR,12
19996,Ski Jumping,2006,POL,12
19997,Ski Jumping,2006,RUS,12
19998,Ski Jumping,2006,SLO,12
19999,Ski Jumping,2006,SUI,12
20000,Ski Jumping,2006,SVK,2
20001,Ski Jumping,2006,UKR,2
20002,Ski Jumping,2006,USA,12
20003,Ski Jumping,2010,AUT,12
20004,Ski Jumping,2010,CAN,12
20005,Ski Jumping,2010,CZE,12
20006,Ski Jumping,2010,FIN,12
20007,Ski Jumping,2010,FRA,12
20008,Ski Jumping,2010,GER,12
20009,Ski Jumping,2010,ITA,6
20010,Ski Jumping,2010,JPN,12
20011,Ski Jumping,2010,KAZ,4
20012,Ski Jumping,2010,KOR,6
20013,Ski Jumping,2010,NOR,12
20014,Ski Jumping,2010,POL,12
20015,Ski Jumping,2010,RUS,12
20016,Ski Jumping,2010,SLO,12
20017,Ski Jumping,2010,SUI,4
20018,Ski Jumping,2010,SVK,2
20019,Ski Jumping,2010,UKR,6
20020,Ski Jumping,2010,USA,10
20021,Ski Jumping,2014,AUT,14
20022,Ski Jumping,2014,BUL,2
20023,Ski Jumping,2014,CAN,14
20024,Ski Jumping,2014,CZE,12
20025,Ski Jumping,2014,EST,4
20026,Ski Jumping,2014,FIN,13
20027,Ski Jumping,2014,FRA,5
20028,Ski Jumping,2014,GER,16
20029,Ski Jumping,2014,GRE,2
20030,Ski Jumping,2014,ITA,8
20031,Ski Jumping,2014,JPN,15
20032,Ski Jumping,2014,KAZ,4
20033,Ski Jumping,2014,KOR,12
20034,Ski Jumping,2014,NOR,16
20035,Ski Jumping,2014,POL,12
20036,Ski Jumping,2014,ROU,2
20037,Ski Jumping,2014,RUS,13
20038,Ski Jumping,2014,SLO,16
20039,Ski Jumping,2014,SUI,5
20040,Ski Jumping,2014,USA,15
