lindex,Sport,Year,Country,count
24711,Weightlifting,1956,GER,2
24712,Weightlifting,1956,GUY,2
24713,Weightlifting,1956,INA,1
24714,Weightlifting,1956,IND,3
24715,Weightlifting,1956,IRI,7
24716,Weightlifting,1956,ITA,4
24717,Weightlifting,1956,JPN,5
24718,Weightlifting,1956,KOR,6
24719,Weightlifting,1956,MAL,3
24720,Weightlifting,1956,MEX,1
24721,Weightlifting,1956,MYA,3
24722,Weightlifting,1956,NZL,1
24723,Weightlifting,1956,PAK,3
24724,Weightlifting,1956,PHI,2
24725,Weightlifting,1956,POL,5
24726,Weightlifting,1956,RSA,3
24727,Weightlifting,1956,SGP,3
24728,Weightlifting,1956,SWE,1
24729,Weightlifting,1956,TCH,1
24730,Weightlifting,1956,TPE,3
24731,Weightlifting,1956,TTO,2
24732,Weightlifting,1956,URS,7
24733,Weightlifting,1956,USA,7
24734,Weightlifting,1960,AHO,5
24735,Weightlifting,1960,AUS,7
24736,Weightlifting,1960,AUT,4
24737,Weightlifting,1960,BEL,2
24738,Weightlifting,1960,BRA,1
24739,Weightlifting,1960,BUL,7
24740,Weightlifting,1960,CAN,3
24741,Weightlifting,1960,COL,3
24742,Weightlifting,1960,CUB,1
24743,Weightlifting,1960,ESP,2
24744,Weightlifting,1960,FIN,2
24745,Weightlifting,1960,FRA,6
24746,Weightlifting,1960,GBR,7
24747,Weightlifting,1960,GER,7
24748,Weightlifting,1960,GRE,1
24749,Weightlifting,1960,HAI,1
24750,Weightlifting,1960,HUN,5
24751,Weightlifting,1960,INA,2
24752,Weightlifting,1960,IND,1
24753,Weightlifting,1960,IRI,5
24754,Weightlifting,1960,IRL,2
24755,Weightlifting,1960,IRQ,5
24756,Weightlifting,1960,ISR,2
24757,Weightlifting,1960,ITA,7
24758,Weightlifting,1960,JPN,7
24759,Weightlifting,1960,KOR,7
24760,Weightlifting,1960,LIB,2
24761,Weightlifting,1960,LUX,2
24762,Weightlifting,1960,MAL,2
24763,Weightlifting,1960,MAR,4
24764,Weightlifting,1960,MEX,1
24765,Weightlifting,1960,MYA,2
24766,Weightlifting,1960,NOR,1
24767,Weightlifting,1960,NZL,1
24768,Weightlifting,1960,PAK,2
24769,Weightlifting,1960,PAN,1
24770,Weightlifting,1960,PHI,2
24771,Weightlifting,1960,POL,7
24772,Weightlifting,1960,POR,1
24773,Weightlifting,1960,PUR,2
24774,Weightlifting,1960,ROU,2
24775,Weightlifting,1960,RSA,3
24776,Weightlifting,1960,SGP,1
24777,Weightlifting,1960,SUD,2
24778,Weightlifting,1960,SUI,3
24779,Weightlifting,1960,SWE,1
24780,Weightlifting,1960,TCH,3
24781,Weightlifting,1960,TPE,2
24782,Weightlifting,1960,UAR,7
24783,Weightlifting,1960,URS,6
24784,Weightlifting,1960,USA,7
24785,Weightlifting,1960,VEN,2
24786,Weightlifting,1960,WIF,1
24787,Weightlifting,1964,AHO,3
24788,Weightlifting,1964,ARG,2
24789,Weightlifting,1964,AUS,7
24790,Weightlifting,1964,AUT,3
24791,Weightlifting,1964,BEL,1
24792,Weightlifting,1964,BUL,5
24793,Weightlifting,1964,CAN,3
24794,Weightlifting,1964,CUB,1
24795,Weightlifting,1964,EGY,5
24796,Weightlifting,1964,FIN,4
24797,Weightlifting,1964,FRA,2
24798,Weightlifting,1964,GBR,5
24799,Weightlifting,1964,GER,6
24800,Weightlifting,1964,GUY,1
24801,Weightlifting,1964,HUN,7
24802,Weightlifting,1964,IND,2
24803,Weightlifting,1964,IRI,5
24804,Weightlifting,1964,IRQ,7
24805,Weightlifting,1964,ITA,2
24806,Weightlifting,1964,JPN,7
24807,Weightlifting,1964,KOR,7
24808,Weightlifting,1964,MAR,2
24809,Weightlifting,1964,MAS,6
24810,Weightlifting,1964,MEX,1
24811,Weightlifting,1964,MON,1
24812,Weightlifting,1964,MYA,3
24813,Weightlifting,1964,NZL,1
24814,Weightlifting,1964,PAK,1
24815,Weightlifting,1964,PAN,1
24816,Weightlifting,1964,PHI,1
24817,Weightlifting,1964,POL,7
24818,Weightlifting,1964,PUR,4
24819,Weightlifting,1964,ROU,2
24820,Weightlifting,1964,SUI,1
24821,Weightlifting,1964,SWE,3
24822,Weightlifting,1964,TCH,2
24823,Weightlifting,1964,THA,4
24824,Weightlifting,1964,TPE,7
24825,Weightlifting,1964,TTO,2
24826,Weightlifting,1964,TUR,1
24827,Weightlifting,1964,URS,7
24828,Weightlifting,1964,USA,7
24829,Weightlifting,1968,AHO,2
24830,Weightlifting,1968,ARG,1
24831,Weightlifting,1968,AUS,2
24832,Weightlifting,1968,AUT,1
24833,Weightlifting,1968,BAR,1
24834,Weightlifting,1968,BEL,2
24835,Weightlifting,1968,BIZ,1
24836,Weightlifting,1968,BRA,1
24837,Weightlifting,1968,BUL,5
24838,Weightlifting,1968,CAN,4
24839,Weightlifting,1968,CRC,3
24840,Weightlifting,1968,CUB,5
24841,Weightlifting,1968,DOM,2
24842,Weightlifting,1968,EGY,3
24843,Weightlifting,1968,ESA,2
24844,Weightlifting,1968,FIN,5
24845,Weightlifting,1968,FRA,5
24846,Weightlifting,1968,FRG,5
24847,Weightlifting,1968,GBR,7
24848,Weightlifting,1968,GDR,3
24849,Weightlifting,1968,GRE,2
24850,Weightlifting,1968,GUA,1
24851,Weightlifting,1968,GUY,1
24852,Weightlifting,1968,HUN,7
24853,Weightlifting,1968,INA,3
24854,Weightlifting,1968,IND,1
24855,Weightlifting,1968,IRI,4
24856,Weightlifting,1968,IRQ,1
24857,Weightlifting,1968,ISL,1
24858,Weightlifting,1968,ISV,1
24859,Weightlifting,1968,ITA,3
24860,Weightlifting,1968,JAM,1
24861,Weightlifting,1968,JPN,7
24862,Weightlifting,1968,KOR,6
24863,Weightlifting,1968,LIB,1
24864,Weightlifting,1968,MAS,2
24865,Weightlifting,1968,MEX,3
24866,Weightlifting,1968,NCA,1
24867,Weightlifting,1968,NED,1
24868,Weightlifting,1968,NOR,1
24869,Weightlifting,1968,NZL,2
24870,Weightlifting,1968,PAN,2
24871,Weightlifting,1968,PER,1
24872,Weightlifting,1968,PHI,3
24873,Weightlifting,1968,POL,7
24874,Weightlifting,1968,POR,1
24875,Weightlifting,1968,PUR,6
24876,Weightlifting,1968,SGP,2
24877,Weightlifting,1968,SWE,2
24878,Weightlifting,1968,TCH,4
24879,Weightlifting,1968,THA,2
24880,Weightlifting,1968,TPE,5
24881,Weightlifting,1968,TTO,1
24882,Weightlifting,1968,URS,7
24883,Weightlifting,1968,USA,7
24884,Weightlifting,1972,AHO,1
24885,Weightlifting,1972,ALB,1
24886,Weightlifting,1972,AUS,3
24887,Weightlifting,1972,AUT,6
