lindex,Sport,Year,Country,count
13701,Ice Hockey,1960,CAN,17
13702,Ice Hockey,1960,FIN,17
13703,Ice Hockey,1960,GER,16
13704,Ice Hockey,1960,JPN,17
13705,Ice Hockey,1960,SWE,17
13706,Ice Hockey,1960,TCH,17
13707,Ice Hockey,1960,URS,17
13708,Ice Hockey,1960,USA,17
13709,Ice Hockey,1964,AUT,17
13710,Ice Hockey,1964,CAN,16
13711,Ice Hockey,1964,FIN,16
13712,Ice Hockey,1964,GER,17
13713,Ice Hockey,1964,HUN,17
13714,Ice Hockey,1964,ITA,17
13715,Ice Hockey,1964,JPN,17
13716,Ice Hockey,1964,NOR,17
13717,Ice Hockey,1964,POL,17
13718,Ice Hockey,1964,ROU,17
13719,Ice Hockey,1964,SUI,17
13720,Ice Hockey,1964,SWE,17
13721,Ice Hockey,1964,TCH,17
13722,Ice Hockey,1964,URS,17
13723,Ice Hockey,1964,USA,17
13724,Ice Hockey,1964,YUG,17
13725,Ice Hockey,1968,AUT,18
13726,Ice Hockey,1968,CAN,18
13727,Ice Hockey,1968,FIN,17
13728,Ice Hockey,1968,FRA,18
13729,Ice Hockey,1968,FRG,18
13730,Ice Hockey,1968,GDR,18
13731,Ice Hockey,1968,JPN,18
13732,Ice Hockey,1968,NOR,17
13733,Ice Hockey,1968,ROU,18
13734,Ice Hockey,1968,SWE,18
13735,Ice Hockey,1968,TCH,18
13736,Ice Hockey,1968,URS,18
13737,Ice Hockey,1968,USA,18
13738,Ice Hockey,1968,YUG,18
13739,Ice Hockey,1972,FIN,19
13740,Ice Hockey,1972,FRG,20
13741,Ice Hockey,1972,JPN,19
13742,Ice Hockey,1972,NOR,18
13743,Ice Hockey,1972,POL,19
13744,Ice Hockey,1972,SUI,18
13745,Ice Hockey,1972,SWE,20
13746,Ice Hockey,1972,TCH,18
13747,Ice Hockey,1972,URS,20
13748,Ice Hockey,1972,USA,17
13749,Ice Hockey,1972,YUG,20
13750,Ice Hockey,1976,AUT,18
13751,Ice Hockey,1976,BUL,18
13752,Ice Hockey,1976,FIN,18
13753,Ice Hockey,1976,FRG,18
13754,Ice Hockey,1976,JPN,18
13755,Ice Hockey,1976,POL,18
13756,Ice Hockey,1976,ROU,18
13757,Ice Hockey,1976,SUI,18
13758,Ice Hockey,1976,TCH,19
13759,Ice Hockey,1976,URS,18
13760,Ice Hockey,1976,USA,18
13761,Ice Hockey,1976,YUG,18
13762,Ice Hockey,1980,CAN,20
13763,Ice Hockey,1980,FIN,20
13764,Ice Hockey,1980,FRG,20
13765,Ice Hockey,1980,JPN,20
13766,Ice Hockey,1980,NED,20
13767,Ice Hockey,1980,NOR,20
13768,Ice Hockey,1980,POL,20
13769,Ice Hockey,1980,ROU,20
13770,Ice Hockey,1980,SWE,20
13771,Ice Hockey,1980,TCH,20
13772,Ice Hockey,1980,URS,20
13773,Ice Hockey,1980,USA,19
13774,Ice Hockey,1984,AUT,19
13775,Ice Hockey,1984,CAN,20
13776,Ice Hockey,1984,FIN,20
13777,Ice Hockey,1984,FRG,20
13778,Ice Hockey,1984,ITA,20
13779,Ice Hockey,1984,NOR,20
13780,Ice Hockey,1984,POL,20
13781,Ice Hockey,1984,SWE,20
13782,Ice Hockey,1984,TCH,20
13783,Ice Hockey,1984,URS,20
13784,Ice Hockey,1984,USA,20
13785,Ice Hockey,1984,YUG,20
13786,Ice Hockey,1988,AUT,23
13787,Ice Hockey,1988,CAN,22
13788,Ice Hockey,1988,FIN,22
13789,Ice Hockey,1988,FRA,21
13790,Ice Hockey,1988,FRG,23
13791,Ice Hockey,1988,NOR,23
13792,Ice Hockey,1988,POL,22
13793,Ice Hockey,1988,SUI,22
13794,Ice Hockey,1988,SWE,22
13795,Ice Hockey,1988,TCH,22
13796,Ice Hockey,1988,URS,21
13797,Ice Hockey,1988,USA,22
13798,Ice Hockey,1992,CAN,22
13799,Ice Hockey,1992,EUN,22
13800,Ice Hockey,1992,FIN,22
13801,Ice Hockey,1992,FRA,22
13802,Ice Hockey,1992,GER,23
13803,Ice Hockey,1992,ITA,22
13804,Ice Hockey,1992,NOR,23
13805,Ice Hockey,1992,POL,23
13806,Ice Hockey,1992,SUI,22
13807,Ice Hockey,1992,SWE,22
13808,Ice Hockey,1992,TCH,22
13809,Ice Hockey,1992,USA,22
13810,Ice Hockey,1994,AUT,23
13811,Ice Hockey,1994,CAN,21
13812,Ice Hockey,1994,CZE,22
13813,Ice Hockey,1994,FIN,22
13814,Ice Hockey,1994,FRA,22
13815,Ice Hockey,1994,GER,23
13816,Ice Hockey,1994,ITA,23
13817,Ice Hockey,1994,NOR,22
13818,Ice Hockey,1994,RUS,23
13819,Ice Hockey,1994,SVK,23
13820,Ice Hockey,1994,SWE,22
13821,Ice Hockey,1994,USA,22
13822,Ice Hockey,1998,AUT,22
13823,Ice Hockey,1998,BLR,23
13824,Ice Hockey,1998,CAN,41
13825,Ice Hockey,1998,CHN,20
13826,Ice Hockey,1998,CZE,21
13827,Ice Hockey,1998,FIN,42
13828,Ice Hockey,1998,FRA,22
13829,Ice Hockey,1998,GER,23
13830,Ice Hockey,1998,ITA,22
13831,Ice Hockey,1998,JPN,42
13832,Ice Hockey,1998,KAZ,22
