lindex,Sport,Year,Country,count
2252,Athletics,1976,INA,2
2253,Athletics,1976,IND,4
2254,Athletics,1976,IRI,6
2255,Athletics,1976,IRL,9
2256,Athletics,1976,ISL,10
2257,Athletics,1976,ISR,1
2258,Athletics,1976,ISV,3
2259,Athletics,1976,ITA,36
2260,Athletics,1976,JAM,30
2261,Athletics,1976,JPN,16
2262,Athletics,1976,KSA,19
2263,Athletics,1976,KUW,9
2264,Athletics,1976,LIB,2
2265,Athletics,1976,LIE,5
2266,Athletics,1976,LUX,4
2267,Athletics,1976,MAS,4
2268,Athletics,1976,MEX,10
2269,Athletics,1976,NCA,6
2270,Athletics,1976,NED,7
2271,Athletics,1976,NEP,1
2272,Athletics,1976,NOR,10
2273,Athletics,1976,NZL,14
2274,Athletics,1976,PAK,2
2275,Athletics,1976,PAN,2
2276,Athletics,1976,PAR,1
2277,Athletics,1976,PER,2
2278,Athletics,1976,PHI,1
2279,Athletics,1976,PNG,6
2280,Athletics,1976,POL,41
2281,Athletics,1976,POR,8
2282,Athletics,1976,PRK,3
2283,Athletics,1976,PUR,16
2284,Athletics,1976,ROU,18
2285,Athletics,1976,SEN,16
2286,Athletics,1976,SGP,1
2287,Athletics,1976,SMR,2
2288,Athletics,1976,SUI,8
2289,Athletics,1976,SUR,3
2290,Athletics,1976,SWE,20
2291,Athletics,1976,TCH,14
2292,Athletics,1976,THA,6
2293,Athletics,1976,TTO,17
2294,Athletics,1976,TUR,2
2295,Athletics,1976,URS,89
2296,Athletics,1976,URU,1
2297,Athletics,1976,USA,108
2298,Athletics,1976,VEN,1
2299,Athletics,1976,YUG,13
2300,Athletics,1980,ALG,13
2301,Athletics,1980,ANG,3
2302,Athletics,1980,AUS,25
2303,Athletics,1980,AUT,11
2304,Athletics,1980,BEL,25
2305,Athletics,1980,BEN,10
2306,Athletics,1980,BOT,8
2307,Athletics,1980,BRA,20
2308,Athletics,1980,BUL,62
2309,Athletics,1980,CGO,8
2310,Athletics,1980,CMR,6
2311,Athletics,1980,COL,7
2312,Athletics,1980,CUB,24
2313,Athletics,1980,DEN,2
2314,Athletics,1980,DOM,3
2315,Athletics,1980,ECU,1
2316,Athletics,1980,ESP,25
2317,Athletics,1980,ETH,32
2318,Athletics,1980,FIN,30
2319,Athletics,1980,FRA,40
2320,Athletics,1980,GBR,80
2321,Athletics,1980,GDR,98
2322,Athletics,1980,GRE,8
2323,Athletics,1980,GUI,4
2324,Athletics,1980,GUY,4
2325,Athletics,1980,HUN,36
2326,Athletics,1980,IND,13
2327,Athletics,1980,IRL,8
2328,Athletics,1980,IRQ,7
2329,Athletics,1980,ISL,7
2330,Athletics,1980,ITA,37
2331,Athletics,1980,JAM,30
2332,Athletics,1980,KUW,8
2333,Athletics,1980,LAO,7
2334,Athletics,1980,LBA,10
2335,Athletics,1980,LES,7
2336,Athletics,1980,LIB,3
2337,Athletics,1980,LUX,1
2338,Athletics,1980,MAD,6
2339,Athletics,1980,MEX,11
2340,Athletics,1980,MLI,3
2341,Athletics,1980,MOZ,10
2342,Athletics,1980,MYA,1
2343,Athletics,1980,NCA,2
2344,Athletics,1980,NED,15
2345,Athletics,1980,NEP,5
2346,Athletics,1980,NGR,28
2347,Athletics,1980,PER,6
2348,Athletics,1980,POL,67
2349,Athletics,1980,POR,3
2350,Athletics,1980,PRK,3
2351,Athletics,1980,ROU,25
2352,Athletics,1980,SEN,16
2353,Athletics,1980,SEY,19
2354,Athletics,1980,SLE,30
2355,Athletics,1980,SMR,1
2356,Athletics,1980,SRI,4
2357,Athletics,1980,SUI,17
2358,Athletics,1980,SWE,21
2359,Athletics,1980,SYR,15
2360,Athletics,1980,TAN,23
2361,Athletics,1980,TCH,28
2362,Athletics,1980,TTO,15
2363,Athletics,1980,UGA,9
2364,Athletics,1980,URS,117
2365,Athletics,1980,VEN,1
2366,Athletics,1980,VIE,8
2367,Athletics,1980,YUG,17
2368,Athletics,1980,ZAM,15
2369,Athletics,1980,ZIM,4
2370,Athletics,1984,AHO,4
2371,Athletics,1984,ALG,9
2372,Athletics,1984,ANT,22
2373,Athletics,1984,ARG,9
2374,Athletics,1984,AUS,42
2375,Athletics,1984,AUT,6
2376,Athletics,1984,BAH,19
2377,Athletics,1984,BAN,2
2378,Athletics,1984,BAR,15
2379,Athletics,1984,BEL,15
2380,Athletics,1984,BER,4
2381,Athletics,1984,BIZ,4
2382,Athletics,1984,BOL,4
2383,Athletics,1984,BOT,7
2384,Athletics,1984,BRA,35
2385,Athletics,1984,BRN,1
2386,Athletics,1984,CAF,1
2387,Athletics,1984,CAN,83
2388,Athletics,1984,CGO,10
2389,Athletics,1984,CHA,3
2390,Athletics,1984,CHI,10
2391,Athletics,1984,CHN,24
2392,Athletics,1984,CIV,9
2393,Athletics,1984,CMR,16
2394,Athletics,1984,COD,3
2395,Athletics,1984,COL,8
2396,Athletics,1984,CRC,5
2397,Athletics,1984,CYP,5
2398,Athletics,1984,DEN,3
2399,Athletics,1984,DJI,3
2400,Athletics,1984,DOM,6
2401,Athletics,1984,ECU,5
2402,Athletics,1984,EGY,7
2403,Athletics,1984,ESA,6
2404,Athletics,1984,ESP,30
2405,Athletics,1984,FIJ,6
2406,Athletics,1984,FIN,25
