lindex,Sport,Year,Country,count
25994,Wrestling,1960,PAK,7
25995,Wrestling,1960,PAN,1
25996,Wrestling,1960,POL,13
25997,Wrestling,1960,POR,3
25998,Wrestling,1960,ROU,7
25999,Wrestling,1960,RSA,5
26000,Wrestling,1960,SMR,1
26001,Wrestling,1960,SUI,12
26002,Wrestling,1960,SWE,14
26003,Wrestling,1960,TCH,5
26004,Wrestling,1960,TUR,16
26005,Wrestling,1960,UAR,4
26006,Wrestling,1960,URS,16
26007,Wrestling,1960,USA,16
26008,Wrestling,1960,VEN,2
26009,Wrestling,1960,YUG,5
26010,Wrestling,1964,AFG,8
26011,Wrestling,1964,ARG,8
26012,Wrestling,1964,AUS,8
26013,Wrestling,1964,AUT,4
26014,Wrestling,1964,BEL,3
26015,Wrestling,1964,BUL,16
26016,Wrestling,1964,CAN,5
26017,Wrestling,1964,DEN,3
26018,Wrestling,1964,EGY,4
26019,Wrestling,1964,ESP,1
26020,Wrestling,1964,FIN,10
26021,Wrestling,1964,FRA,3
26022,Wrestling,1964,GBR,6
26023,Wrestling,1964,GER,16
26024,Wrestling,1964,GRE,5
26025,Wrestling,1964,HUN,12
26026,Wrestling,1964,IND,13
26027,Wrestling,1964,IRI,12
26028,Wrestling,1964,IRL,2
26029,Wrestling,1964,ITA,5
26030,Wrestling,1964,JPN,16
26031,Wrestling,1964,KOR,13
26032,Wrestling,1964,LUX,1
26033,Wrestling,1964,MAS,2
26034,Wrestling,1964,MEX,8
26035,Wrestling,1964,MGL,8
26036,Wrestling,1964,NOR,2
26037,Wrestling,1964,NZL,2
26038,Wrestling,1964,PAK,6
26039,Wrestling,1964,PAN,3
26040,Wrestling,1964,PHI,8
26041,Wrestling,1964,POL,5
26042,Wrestling,1964,ROU,12
26043,Wrestling,1964,SRI,1
26044,Wrestling,1964,SUI,4
26045,Wrestling,1964,SWE,9
26046,Wrestling,1964,TCH,4
26047,Wrestling,1964,TUR,16
26048,Wrestling,1964,URS,16
26049,Wrestling,1964,USA,16
26050,Wrestling,1964,YUG,4
26051,Wrestling,1964,ZAM,2
26052,Wrestling,1968,AFG,5
26053,Wrestling,1968,ARG,6
26054,Wrestling,1968,AUS,4
26055,Wrestling,1968,AUT,1
26056,Wrestling,1968,BAH,2
26057,Wrestling,1968,BEL,2
26058,Wrestling,1968,BUL,16
26059,Wrestling,1968,CAN,12
26060,Wrestling,1968,CUB,3
26061,Wrestling,1968,DEN,3
26062,Wrestling,1968,DOM,2
26063,Wrestling,1968,ECU,2
26064,Wrestling,1968,EGY,5
26065,Wrestling,1968,FIN,9
26066,Wrestling,1968,FRA,8
26067,Wrestling,1968,FRG,12
26068,Wrestling,1968,GBR,4
26069,Wrestling,1968,GDR,11
26070,Wrestling,1968,GRE,8
26071,Wrestling,1968,GUA,10
26072,Wrestling,1968,HUN,15
26073,Wrestling,1968,IND,5
26074,Wrestling,1968,IRI,9
26075,Wrestling,1968,IRQ,2
26076,Wrestling,1968,ITA,5
26077,Wrestling,1968,JPN,16
26078,Wrestling,1968,KOR,8
26079,Wrestling,1968,LIB,2
26080,Wrestling,1968,MAR,4
26081,Wrestling,1968,MEX,12
26082,Wrestling,1968,MGL,8
26083,Wrestling,1968,NOR,3
26084,Wrestling,1968,PAK,2
26085,Wrestling,1968,PAN,2
26086,Wrestling,1968,PHI,5
