lindex,Sport,Year,Country,count
13230,Handball,1992,ESP,30
13231,Handball,1992,EUN,25
13232,Handball,1992,FRA,16
13233,Handball,1992,GER,32
13234,Handball,1992,HUN,15
13235,Handball,1992,ISL,14
13236,Handball,1992,KOR,28
13237,Handball,1992,NGR,16
13238,Handball,1992,NOR,14
13239,Handball,1992,ROU,15
13240,Handball,1992,SWE,16
13241,Handball,1992,TCH,16
13242,Handball,1992,USA,13
13243,Handball,1996,ALG,16
13244,Handball,1996,ANG,13
13245,Handball,1996,BRA,16
13246,Handball,1996,CHN,12
13247,Handball,1996,CRO,16
13248,Handball,1996,DEN,15
13249,Handball,1996,EGY,16
13250,Handball,1996,ESP,16
13251,Handball,1996,FRA,16
13252,Handball,1996,GER,30
13253,Handball,1996,HUN,16
13254,Handball,1996,KOR,16
13255,Handball,1996,KUW,12
13256,Handball,1996,NOR,15
13257,Handball,1996,RUS,14
13258,Handball,1996,SUI,13
13259,Handball,1996,SWE,16
13260,Handball,1996,USA,32
13261,Handball,2000,ANG,13
13262,Handball,2000,AUS,30
13263,Handball,2000,AUT,15
13264,Handball,2000,BRA,14
13265,Handball,2000,CUB,14
13266,Handball,2000,DEN,15
13267,Handball,2000,EGY,15
13268,Handball,2000,ESP,15
13269,Handball,2000,FRA,30
13270,Handball,2000,GER,15
13271,Handball,2000,HUN,15
13272,Handball,2000,KOR,29
13273,Handball,2000,NOR,15
13274,Handball,2000,ROU,14
13275,Handball,2000,RUS,15
13276,Handball,2000,SCG,15
13277,Handball,2000,SLO,15
13278,Handball,2000,SWE,15
13279,Handball,2000,TUN,14
13280,Handball,2004,ANG,15
13281,Handball,2004,BRA,30
13282,Handball,2004,CHN,14
13283,Handball,2004,CRO,15
13284,Handball,2004,DEN,15
13285,Handball,2004,EGY,15
13286,Handball,2004,ESP,30
13287,Handball,2004,FRA,30
13288,Handball,2004,GER,15
13289,Handball,2004,GRE,30
13290,Handball,2004,HUN,30
13291,Handball,2004,ISL,15
13292,Handball,2004,KOR,30
13293,Handball,2004,RUS,14
13294,Handball,2004,SLO,15
13295,Handball,2004,UKR,15
13296,Handball,2008,ANG,14
13297,Handball,2008,BRA,28
13298,Handball,2008,CHN,30
13299,Handball,2008,CRO,15
13300,Handball,2008,DEN,14
13301,Handball,2008,EGY,14
13302,Handball,2008,ESP,14
13303,Handball,2008,FRA,29
13304,Handball,2008,GER,29
13305,Handball,2008,HUN,14
13306,Handball,2008,ISL,14
13307,Handball,2008,KAZ,14
13308,Handball,2008,KOR,28
13309,Handball,2008,NOR,14
13310,Handball,2008,POL,14
13311,Handball,2008,ROU,15
13312,Handball,2008,RUS,28
13313,Handball,2008,SWE,15
13314,Handball,2012,ANG,14
13315,Handball,2012,ARG,15
13316,Handball,2012,BRA,14
13317,Handball,2012,CRO,29
13318,Handball,2012,DEN,29
13319,Handball,2012,ESP,29
13320,Handball,2012,FRA,29
13321,Handball,2012,GBR,28
13322,Handball,2012,HUN,16
13323,Handball,2012,ISL,14
13324,Handball,2012,KOR,29
13325,Handball,2012,MNE,14
13326,Handball,2012,NOR,14
13327,Handball,2012,RUS,14
13328,Handball,2012,SRB,15
13329,Handball,2012,SWE,29
13330,Handball,2012,TUN,15
13331,Handball,2016,ANG,15
13332,Handball,2016,ARG,29
13333,Handball,2016,BRA,28
13334,Handball,2016,CRO,14
13335,Handball,2016,DEN,14
13336,Handball,2016,EGY,14
13337,Handball,2016,ESP,14
13338,Handball,2016,FRA,31
13339,Handball,2016,GER,15
13340,Handball,2016,KOR,15
13341,Handball,2016,MNE,15
13342,Handball,2016,NED,14
13343,Handball,2016,NOR,14
13344,Handball,2016,POL,15
13345,Handball,2016,QAT,15
13346,Handball,2016,ROU,14
13347,Handball,2016,RUS,15
13348,Handball,2016,SLO,17
13349,Handball,2016,SWE,30
13350,Handball,2016,TUN,15
