lindex,Sport,Year,Country,count
24203,Volleyball,2016,CUB,11
24204,Volleyball,2016,EGY,12
24205,Volleyball,2016,FRA,10
24206,Volleyball,2016,IRI,12
24207,Volleyball,2016,ITA,24
24208,Volleyball,2016,JPN,12
24209,Volleyball,2016,KOR,12
24210,Volleyball,2016,MEX,12
24211,Volleyball,2016,NED,12
24212,Volleyball,2016,POL,12
24213,Volleyball,2016,PUR,12
24214,Volleyball,2016,RUS,24
24215,Volleyball,2016,SRB,12
24216,Volleyball,2016,USA,24
