lindex,Sport,Year,Age,count
10922,Modern Pentathlon,1948,21.0,2
10923,Modern Pentathlon,1948,22.0,2
10924,Modern Pentathlon,1948,23.0,4
10925,Modern Pentathlon,1948,25.0,4
10926,Modern Pentathlon,1948,26.0,1
10927,Modern Pentathlon,1948,27.0,1
10928,Modern Pentathlon,1948,28.0,5
10929,Modern Pentathlon,1948,29.0,3
10930,Modern Pentathlon,1948,30.0,2
10931,Modern Pentathlon,1948,31.0,3
10932,Modern Pentathlon,1948,32.0,2
10933,Modern Pentathlon,1948,33.0,1
10934,Modern Pentathlon,1948,34.0,2
10935,Modern Pentathlon,1948,35.0,2
10936,Modern Pentathlon,1952,19.0,2
10937,Modern Pentathlon,1952,21.0,2
10938,Modern Pentathlon,1952,22.0,8
10939,Modern Pentathlon,1952,23.0,12
10940,Modern Pentathlon,1952,24.0,2
10941,Modern Pentathlon,1952,25.0,10
10942,Modern Pentathlon,1952,26.0,10
10943,Modern Pentathlon,1952,27.0,12
10944,Modern Pentathlon,1952,28.0,4
10945,Modern Pentathlon,1952,29.0,12
10946,Modern Pentathlon,1952,30.0,4
10947,Modern Pentathlon,1952,31.0,1
10948,Modern Pentathlon,1952,32.0,2
10949,Modern Pentathlon,1952,33.0,4
10950,Modern Pentathlon,1952,34.0,7
10951,Modern Pentathlon,1952,35.0,2
10952,Modern Pentathlon,1952,36.0,3
10953,Modern Pentathlon,1956,16.0,2
10954,Modern Pentathlon,1956,20.0,2
10955,Modern Pentathlon,1956,21.0,2
10956,Modern Pentathlon,1956,22.0,4
10957,Modern Pentathlon,1956,23.0,6
10958,Modern Pentathlon,1956,24.0,10
10959,Modern Pentathlon,1956,25.0,4
10960,Modern Pentathlon,1956,26.0,2
10961,Modern Pentathlon,1956,27.0,7
10962,Modern Pentathlon,1956,28.0,6
10963,Modern Pentathlon,1956,29.0,13
10964,Modern Pentathlon,1956,30.0,1
10965,Modern Pentathlon,1956,31.0,2
10966,Modern Pentathlon,1956,33.0,2
10967,Modern Pentathlon,1956,35.0,2
10968,Modern Pentathlon,1956,40.0,2
10969,Modern Pentathlon,1960,20.0,2
10970,Modern Pentathlon,1960,21.0,2
10971,Modern Pentathlon,1960,22.0,4
10972,Modern Pentathlon,1960,23.0,7
10973,Modern Pentathlon,1960,24.0,17
10974,Modern Pentathlon,1960,25.0,17
10975,Modern Pentathlon,1960,26.0,3
10976,Modern Pentathlon,1960,27.0,9
10977,Modern Pentathlon,1960,28.0,10
10978,Modern Pentathlon,1960,29.0,7
10979,Modern Pentathlon,1960,30.0,4
10980,Modern Pentathlon,1960,31.0,14
10981,Modern Pentathlon,1960,32.0,2
10982,Modern Pentathlon,1960,33.0,6
10983,Modern Pentathlon,1960,34.0,2
10984,Modern Pentathlon,1960,35.0,3
10985,Modern Pentathlon,1960,36.0,2
10986,Modern Pentathlon,1964,20.0,4
10987,Modern Pentathlon,1964,22.0,4
10988,Modern Pentathlon,1964,23.0,7
10989,Modern Pentathlon,1964,24.0,4
10990,Modern Pentathlon,1964,25.0,6
10991,Modern Pentathlon,1964,26.0,8
10992,Modern Pentathlon,1964,27.0,10
10993,Modern Pentathlon,1964,28.0,4
10994,Modern Pentathlon,1964,29.0,10
10995,Modern Pentathlon,1964,30.0,2
10996,Modern Pentathlon,1964,31.0,4
10997,Modern Pentathlon,1964,32.0,3
10998,Modern Pentathlon,1964,33.0,2
10999,Modern Pentathlon,1964,34.0,2
11000,Modern Pentathlon,1968,21.0,6
11001,Modern Pentathlon,1968,22.0,5
11002,Modern Pentathlon,1968,23.0,6
11003,Modern Pentathlon,1968,24.0,11
11004,Modern Pentathlon,1968,25.0,12
11005,Modern Pentathlon,1968,26.0,14
11006,Modern Pentathlon,1968,27.0,4
11007,Modern Pentathlon,1968,28.0,6
11008,Modern Pentathlon,1968,29.0,9
11009,Modern Pentathlon,1968,30.0,4
11010,Modern Pentathlon,1968,31.0,6
11011,Modern Pentathlon,1968,32.0,4
11012,Modern Pentathlon,1968,33.0,6
11013,Modern Pentathlon,1972,17.0,2
11014,Modern Pentathlon,1972,18.0,2
11015,Modern Pentathlon,1972,19.0,2
11016,Modern Pentathlon,1972,20.0,3
11017,Modern Pentathlon,1972,21.0,10
11018,Modern Pentathlon,1972,22.0,6
11019,Modern Pentathlon,1972,23.0,12
11020,Modern Pentathlon,1972,24.0,4
11021,Modern Pentathlon,1972,25.0,10
11022,Modern Pentathlon,1972,26.0,12
11023,Modern Pentathlon,1972,27.0,18
11024,Modern Pentathlon,1972,28.0,4
11025,Modern Pentathlon,1972,29.0,10
11026,Modern Pentathlon,1972,30.0,8
11027,Modern Pentathlon,1972,31.0,2
11028,Modern Pentathlon,1972,32.0,2
11029,Modern Pentathlon,1972,33.0,3
11030,Modern Pentathlon,1972,34.0,4
11031,Modern Pentathlon,1972,35.0,2
11032,Modern Pentathlon,1976,20.0,2
11033,Modern Pentathlon,1976,21.0,15
11034,Modern Pentathlon,1976,22.0,6
11035,Modern Pentathlon,1976,23.0,2
11036,Modern Pentathlon,1976,24.0,10
11037,Modern Pentathlon,1976,25.0,11
11038,Modern Pentathlon,1976,26.0,4
11039,Modern Pentathlon,1976,27.0,9
11040,Modern Pentathlon,1976,28.0,14
11041,Modern Pentathlon,1976,29.0,2
11042,Modern Pentathlon,1976,31.0,3
11043,Modern Pentathlon,1976,33.0,6
11044,Modern Pentathlon,1976,34.0,2
11045,Modern Pentathlon,1976,37.0,1
11046,Modern Pentathlon,1976,38.0,2
11047,Modern Pentathlon,1980,20.0,4
11048,Modern Pentathlon,1980,21.0,4
11049,Modern Pentathlon,1980,22.0,11
11050,Modern Pentathlon,1980,23.0,8
11051,Modern Pentathlon,1980,24.0,17
11052,Modern Pentathlon,1980,25.0,6
11053,Modern Pentathlon,1980,26.0,7
11054,Modern Pentathlon,1980,27.0,4
11055,Modern Pentathlon,1980,28.0,5
11056,Modern Pentathlon,1980,29.0,4
11057,Modern Pentathlon,1980,31.0,4
11058,Modern Pentathlon,1980,33.0,1
11059,Modern Pentathlon,1980,34.0,2
11060,Modern Pentathlon,1980,37.0,2
11061,Modern Pentathlon,1984,19.0,4
11062,Modern Pentathlon,1984,20.0,7
11063,Modern Pentathlon,1984,21.0,8
11064,Modern Pentathlon,1984,22.0,14
11065,Modern Pentathlon,1984,23.0,12
11066,Modern Pentathlon,1984,24.0,4
11067,Modern Pentathlon,1984,25.0,6
11068,Modern Pentathlon,1984,26.0,10
11069,Modern Pentathlon,1984,27.0,6
11070,Modern Pentathlon,1984,28.0,12
11071,Modern Pentathlon,1984,29.0,6
11072,Modern Pentathlon,1984,30.0,2
11073,Modern Pentathlon,1984,31.0,2
11074,Modern Pentathlon,1984,32.0,2
11075,Modern Pentathlon,1984,34.0,2
11076,Modern Pentathlon,1984,35.0,2
11077,Modern Pentathlon,1988,18.0,3
11078,Modern Pentathlon,1988,19.0,4
11079,Modern Pentathlon,1988,20.0,2
11080,Modern Pentathlon,1988,21.0,10
11081,Modern Pentathlon,1988,22.0,2
11082,Modern Pentathlon,1988,23.0,12
11083,Modern Pentathlon,1988,24.0,8
11084,Modern Pentathlon,1988,25.0,12
11085,Modern Pentathlon,1988,26.0,13
11086,Modern Pentathlon,1988,27.0,17
11087,Modern Pentathlon,1988,28.0,7
11088,Modern Pentathlon,1988,29.0,8
11089,Modern Pentathlon,1988,30.0,5
11090,Modern Pentathlon,1988,31.0,4
11091,Modern Pentathlon,1988,32.0,4
11092,Modern Pentathlon,1988,33.0,4
11093,Modern Pentathlon,1988,35.0,2
11094,Modern Pentathlon,1988,40.0,2
11095,Modern Pentathlon,1992,19.0,2
11096,Modern Pentathlon,1992,20.0,3
11097,Modern Pentathlon,1992,21.0,10
11098,Modern Pentathlon,1992,22.0,9
11099,Modern Pentathlon,1992,23.0,15
11100,Modern Pentathlon,1992,24.0,7
11101,Modern Pentathlon,1992,25.0,12
11102,Modern Pentathlon,1992,26.0,4
11103,Modern Pentathlon,1992,27.0,7
11104,Modern Pentathlon,1992,28.0,7
11105,Modern Pentathlon,1992,29.0,9
11106,Modern Pentathlon,1992,30.0,12
11107,Modern Pentathlon,1992,31.0,11
11108,Modern Pentathlon,1992,32.0,2
11109,Modern Pentathlon,1992,34.0,5
11110,Modern Pentathlon,1992,36.0,2
11111,Modern Pentathlon,1996,21.0,3
11112,Modern Pentathlon,1996,22.0,1
11113,Modern Pentathlon,1996,23.0,4
11114,Modern Pentathlon,1996,24.0,3
11115,Modern Pentathlon,1996,25.0,2
11116,Modern Pentathlon,1996,26.0,1
11117,Modern Pentathlon,1996,27.0,5
11118,Modern Pentathlon,1996,28.0,1
11119,Modern Pentathlon,1996,29.0,1
11120,Modern Pentathlon,1996,30.0,1
11121,Modern Pentathlon,1996,31.0,2
11122,Modern Pentathlon,1996,32.0,2
11123,Modern Pentathlon,1996,33.0,2
11124,Modern Pentathlon,1996,34.0,2
11125,Modern Pentathlon,1996,35.0,1
11126,Modern Pentathlon,1996,37.0,1
11127,Modern Pentathlon,2000,18.0,1
11128,Modern Pentathlon,2000,19.0,1
11129,Modern Pentathlon,2000,20.0,2
11130,Modern Pentathlon,2000,21.0,4
11131,Modern Pentathlon,2000,23.0,5
11132,Modern Pentathlon,2000,24.0,5
11133,Modern Pentathlon,2000,25.0,6
11134,Modern Pentathlon,2000,26.0,3
11135,Modern Pentathlon,2000,27.0,2
11136,Modern Pentathlon,2000,28.0,8
11137,Modern Pentathlon,2000,29.0,2
11138,Modern Pentathlon,2000,30.0,2
11139,Modern Pentathlon,2000,31.0,1
11140,Modern Pentathlon,2000,33.0,1
11141,Modern Pentathlon,2000,34.0,2
11142,Modern Pentathlon,2000,35.0,2
11143,Modern Pentathlon,2000,38.0,1
11144,Modern Pentathlon,2004,15.0,1
11145,Modern Pentathlon,2004,19.0,2
11146,Modern Pentathlon,2004,20.0,1
11147,Modern Pentathlon,2004,21.0,2
11148,Modern Pentathlon,2004,22.0,4
11149,Modern Pentathlon,2004,23.0,3
11150,Modern Pentathlon,2004,24.0,4
11151,Modern Pentathlon,2004,25.0,7
11152,Modern Pentathlon,2004,26.0,5
11153,Modern Pentathlon,2004,27.0,5
11154,Modern Pentathlon,2004,28.0,3
11155,Modern Pentathlon,2004,29.0,5
11156,Modern Pentathlon,2004,30.0,7
11157,Modern Pentathlon,2004,31.0,6
11158,Modern Pentathlon,2004,32.0,2
11159,Modern Pentathlon,2004,33.0,1
11160,Modern Pentathlon,2004,34.0,1
11161,Modern Pentathlon,2004,35.0,2
11162,Modern Pentathlon,2004,37.0,1
11163,Modern Pentathlon,2004,38.0,1
11164,Modern Pentathlon,2004,40.0,1
11165,Modern Pentathlon,2008,16.0,3
11166,Modern Pentathlon,2008,18.0,1
11167,Modern Pentathlon,2008,19.0,1
11168,Modern Pentathlon,2008,20.0,2
11169,Modern Pentathlon,2008,21.0,6
11170,Modern Pentathlon,2008,22.0,8
11171,Modern Pentathlon,2008,23.0,3
11172,Modern Pentathlon,2008,24.0,6
11173,Modern Pentathlon,2008,25.0,6
11174,Modern Pentathlon,2008,26.0,7
11175,Modern Pentathlon,2008,27.0,2
11176,Modern Pentathlon,2008,28.0,4
