lindex,Sport,Year,Age,count
16226,Table Tennis,2004,36.0,5
16227,Table Tennis,2004,37.0,2
16228,Table Tennis,2004,38.0,4
16229,Table Tennis,2004,41.0,4
16230,Table Tennis,2004,42.0,3
16231,Table Tennis,2008,15.0,1
16232,Table Tennis,2008,16.0,2
16233,Table Tennis,2008,17.0,1
16234,Table Tennis,2008,18.0,2
16235,Table Tennis,2008,19.0,15
16236,Table Tennis,2008,20.0,9
16237,Table Tennis,2008,21.0,11
16238,Table Tennis,2008,22.0,14
16239,Table Tennis,2008,23.0,10
16240,Table Tennis,2008,24.0,13
16241,Table Tennis,2008,25.0,14
16242,Table Tennis,2008,26.0,23
16243,Table Tennis,2008,27.0,18
16244,Table Tennis,2008,28.0,21
16245,Table Tennis,2008,29.0,13
16246,Table Tennis,2008,30.0,15
16247,Table Tennis,2008,31.0,9
16248,Table Tennis,2008,32.0,8
16249,Table Tennis,2008,33.0,7
16250,Table Tennis,2008,34.0,4
16251,Table Tennis,2008,35.0,13
16252,Table Tennis,2008,36.0,7
16253,Table Tennis,2008,37.0,3
16254,Table Tennis,2008,38.0,2
16255,Table Tennis,2008,39.0,8
16256,Table Tennis,2008,40.0,1
16257,Table Tennis,2008,42.0,2
16258,Table Tennis,2008,44.0,2
16259,Table Tennis,2008,45.0,1
16260,Table Tennis,2008,46.0,1
16261,Table Tennis,2012,16.0,7
16262,Table Tennis,2012,17.0,2
16263,Table Tennis,2012,18.0,7
16264,Table Tennis,2012,19.0,12
16265,Table Tennis,2012,20.0,9
16266,Table Tennis,2012,21.0,6
16267,Table Tennis,2012,22.0,11
16268,Table Tennis,2012,23.0,17
16269,Table Tennis,2012,24.0,19
16270,Table Tennis,2012,25.0,16
16271,Table Tennis,2012,26.0,8
16272,Table Tennis,2012,27.0,14
16273,Table Tennis,2012,28.0,12
16274,Table Tennis,2012,29.0,9
16275,Table Tennis,2012,30.0,12
16276,Table Tennis,2012,31.0,14
16277,Table Tennis,2012,32.0,14
16278,Table Tennis,2012,33.0,6
16279,Table Tennis,2012,34.0,8
16280,Table Tennis,2012,35.0,4
16281,Table Tennis,2012,36.0,4
16282,Table Tennis,2012,37.0,2
16283,Table Tennis,2012,38.0,1
16284,Table Tennis,2012,39.0,7
16285,Table Tennis,2012,40.0,4
16286,Table Tennis,2012,41.0,1
16287,Table Tennis,2012,42.0,1
16288,Table Tennis,2012,43.0,5
16289,Table Tennis,2012,46.0,2
16290,Table Tennis,2012,49.0,1
16291,Table Tennis,2012,50.0,1
16292,Table Tennis,2016,15.0,3
16293,Table Tennis,2016,16.0,3
16294,Table Tennis,2016,19.0,9
16295,Table Tennis,2016,20.0,8
16296,Table Tennis,2016,21.0,17
16297,Table Tennis,2016,22.0,12
16298,Table Tennis,2016,23.0,19
16299,Table Tennis,2016,24.0,16
16300,Table Tennis,2016,25.0,13
16301,Table Tennis,2016,26.0,15
16302,Table Tennis,2016,27.0,23
16303,Table Tennis,2016,28.0,15
16304,Table Tennis,2016,29.0,9
16305,Table Tennis,2016,30.0,10
16306,Table Tennis,2016,31.0,6
16307,Table Tennis,2016,32.0,7
16308,Table Tennis,2016,33.0,7
16309,Table Tennis,2016,34.0,6
16310,Table Tennis,2016,35.0,11
16311,Table Tennis,2016,36.0,7
16312,Table Tennis,2016,37.0,5
16313,Table Tennis,2016,38.0,2
16314,Table Tennis,2016,39.0,1
16315,Table Tennis,2016,40.0,4
16316,Table Tennis,2016,41.0,2
16317,Table Tennis,2016,43.0,4
16318,Table Tennis,2016,53.0,1
16319,Table Tennis,2016,54.0,1
