lindex,Sport,Year,Age,count
17891,Weightlifting,1956,23.0,7
17892,Weightlifting,1956,24.0,5
17893,Weightlifting,1956,25.0,11
17894,Weightlifting,1956,26.0,10
17895,Weightlifting,1956,27.0,11
17896,Weightlifting,1956,28.0,6
17897,Weightlifting,1956,29.0,5
17898,Weightlifting,1956,30.0,5
17899,Weightlifting,1956,31.0,1
17900,Weightlifting,1956,32.0,2
17901,Weightlifting,1956,33.0,2
17902,Weightlifting,1956,35.0,2
17903,Weightlifting,1956,37.0,1
17904,Weightlifting,1956,38.0,2
17905,Weightlifting,1956,39.0,2
17906,Weightlifting,1956,40.0,1
17907,Weightlifting,1956,43.0,2
17908,Weightlifting,1960,16.0,1
17909,Weightlifting,1960,17.0,1
17910,Weightlifting,1960,18.0,1
17911,Weightlifting,1960,19.0,3
17912,Weightlifting,1960,20.0,8
17913,Weightlifting,1960,21.0,6
17914,Weightlifting,1960,22.0,13
17915,Weightlifting,1960,23.0,19
17916,Weightlifting,1960,24.0,16
17917,Weightlifting,1960,25.0,11
17918,Weightlifting,1960,26.0,10
17919,Weightlifting,1960,27.0,15
17920,Weightlifting,1960,28.0,13
17921,Weightlifting,1960,29.0,6
17922,Weightlifting,1960,30.0,13
17923,Weightlifting,1960,31.0,4
17924,Weightlifting,1960,32.0,6
17925,Weightlifting,1960,33.0,5
17926,Weightlifting,1960,34.0,2
17927,Weightlifting,1960,35.0,2
17928,Weightlifting,1960,36.0,5
17929,Weightlifting,1964,18.0,1
17930,Weightlifting,1964,19.0,1
17931,Weightlifting,1964,20.0,5
17932,Weightlifting,1964,21.0,7
17933,Weightlifting,1964,22.0,8
17934,Weightlifting,1964,23.0,19
17935,Weightlifting,1964,24.0,11
17936,Weightlifting,1964,25.0,10
17937,Weightlifting,1964,26.0,15
17938,Weightlifting,1964,27.0,18
17939,Weightlifting,1964,28.0,15
17940,Weightlifting,1964,29.0,6
17941,Weightlifting,1964,30.0,6
17942,Weightlifting,1964,31.0,5
17943,Weightlifting,1964,32.0,6
17944,Weightlifting,1964,33.0,2
17945,Weightlifting,1964,34.0,3
17946,Weightlifting,1964,35.0,3
17947,Weightlifting,1964,36.0,2
17948,Weightlifting,1964,37.0,1
17949,Weightlifting,1964,38.0,2
17950,Weightlifting,1964,40.0,1
17951,Weightlifting,1968,17.0,1
17952,Weightlifting,1968,18.0,5
17953,Weightlifting,1968,19.0,2
17954,Weightlifting,1968,20.0,5
17955,Weightlifting,1968,21.0,8
17956,Weightlifting,1968,22.0,6
17957,Weightlifting,1968,23.0,18
17958,Weightlifting,1968,24.0,13
17959,Weightlifting,1968,25.0,6
17960,Weightlifting,1968,26.0,13
17961,Weightlifting,1968,27.0,19
17962,Weightlifting,1968,28.0,10
17963,Weightlifting,1968,29.0,10
17964,Weightlifting,1968,30.0,10
17965,Weightlifting,1968,31.0,10
17966,Weightlifting,1968,32.0,9
17967,Weightlifting,1968,33.0,4
17968,Weightlifting,1968,34.0,2
17969,Weightlifting,1968,35.0,2
17970,Weightlifting,1968,36.0,2
17971,Weightlifting,1968,38.0,1
17972,Weightlifting,1968,40.0,1
17973,Weightlifting,1972,18.0,1
17974,Weightlifting,1972,19.0,4
17975,Weightlifting,1972,20.0,3
17976,Weightlifting,1972,21.0,10
17977,Weightlifting,1972,22.0,13
17978,Weightlifting,1972,23.0,12
17979,Weightlifting,1972,24.0,14
17980,Weightlifting,1972,25.0,21
17981,Weightlifting,1972,26.0,17
17982,Weightlifting,1972,27.0,11
17983,Weightlifting,1972,28.0,18
17984,Weightlifting,1972,29.0,10
17985,Weightlifting,1972,30.0,9
17986,Weightlifting,1972,31.0,19
17987,Weightlifting,1972,32.0,7
17988,Weightlifting,1972,33.0,5
17989,Weightlifting,1972,34.0,2
17990,Weightlifting,1972,35.0,3
17991,Weightlifting,1972,36.0,4
17992,Weightlifting,1972,37.0,3
17993,Weightlifting,1976,17.0,1
17994,Weightlifting,1976,18.0,2
17995,Weightlifting,1976,19.0,3
