lindex,Sport,Year,Height,count
14556,Nordic Combined,1972,168.0,1
14557,Nordic Combined,1972,169.0,2
14558,Nordic Combined,1972,170.0,1
14559,Nordic Combined,1972,172.0,3
14560,Nordic Combined,1972,173.0,3
14561,Nordic Combined,1972,174.0,1
14562,Nordic Combined,1972,175.0,4
14563,Nordic Combined,1972,176.0,2
14564,Nordic Combined,1972,177.0,1
14565,Nordic Combined,1972,178.0,6
14566,Nordic Combined,1972,179.0,1
14567,Nordic Combined,1972,180.0,1
14568,Nordic Combined,1972,181.0,1
14569,Nordic Combined,1972,183.0,3
14570,Nordic Combined,1972,185.0,1
14571,Nordic Combined,1972,186.0,1
14572,Nordic Combined,1972,187.0,2
14573,Nordic Combined,1976,164.0,1
14574,Nordic Combined,1976,168.0,1
14575,Nordic Combined,1976,169.0,1
14576,Nordic Combined,1976,170.0,3
14577,Nordic Combined,1976,171.0,2
14578,Nordic Combined,1976,173.0,3
14579,Nordic Combined,1976,175.0,2
14580,Nordic Combined,1976,176.0,3
14581,Nordic Combined,1976,177.0,2
14582,Nordic Combined,1976,178.0,2
14583,Nordic Combined,1976,179.0,3
14584,Nordic Combined,1976,183.0,4
14585,Nordic Combined,1976,185.0,1
14586,Nordic Combined,1976,186.0,1
14587,Nordic Combined,1980,162.0,1
14588,Nordic Combined,1980,166.0,1
14589,Nordic Combined,1980,167.0,1
14590,Nordic Combined,1980,169.0,1
14591,Nordic Combined,1980,170.0,3
14592,Nordic Combined,1980,171.0,2
14593,Nordic Combined,1980,173.0,4
14594,Nordic Combined,1980,175.0,2
14595,Nordic Combined,1980,176.0,1
14596,Nordic Combined,1980,177.0,1
14597,Nordic Combined,1980,178.0,5
14598,Nordic Combined,1980,181.0,1
14599,Nordic Combined,1980,183.0,5
14600,Nordic Combined,1980,185.0,1
14601,Nordic Combined,1980,193.0,1
14602,Nordic Combined,1984,162.0,1
14603,Nordic Combined,1984,168.0,1
14604,Nordic Combined,1984,169.0,1
14605,Nordic Combined,1984,170.0,1
14606,Nordic Combined,1984,171.0,4
14607,Nordic Combined,1984,173.0,3
14608,Nordic Combined,1984,175.0,5
14609,Nordic Combined,1984,176.0,3
14610,Nordic Combined,1984,177.0,1
14611,Nordic Combined,1984,178.0,2
14612,Nordic Combined,1984,179.0,1
14613,Nordic Combined,1984,181.0,1
14614,Nordic Combined,1984,183.0,2
14615,Nordic Combined,1984,186.0,1
14616,Nordic Combined,1984,187.0,1
14617,Nordic Combined,1988,167.0,2
14618,Nordic Combined,1988,169.0,2
14619,Nordic Combined,1988,170.0,5
14620,Nordic Combined,1988,171.0,3
14621,Nordic Combined,1988,173.0,8
14622,Nordic Combined,1988,174.0,3
14623,Nordic Combined,1988,175.0,12
14624,Nordic Combined,1988,176.0,6
14625,Nordic Combined,1988,178.0,4
14626,Nordic Combined,1988,180.0,5
14627,Nordic Combined,1988,182.0,3
14628,Nordic Combined,1988,183.0,4
14629,Nordic Combined,1988,184.0,1
14630,Nordic Combined,1988,186.0,4
14631,Nordic Combined,1988,187.0,2
14632,Nordic Combined,1988,189.0,1
14633,Nordic Combined,1988,193.0,1
14634,Nordic Combined,1992,167.0,2
14635,Nordic Combined,1992,169.0,2
14636,Nordic Combined,1992,170.0,7
14637,Nordic Combined,1992,171.0,11
14638,Nordic Combined,1992,173.0,5
14639,Nordic Combined,1992,174.0,6
14640,Nordic Combined,1992,175.0,8
14641,Nordic Combined,1992,176.0,4
14642,Nordic Combined,1992,178.0,3
14643,Nordic Combined,1992,179.0,1
14644,Nordic Combined,1992,180.0,5
14645,Nordic Combined,1992,181.0,2
14646,Nordic Combined,1992,182.0,3
14647,Nordic Combined,1992,183.0,2
14648,Nordic Combined,1992,184.0,3
14649,Nordic Combined,1992,185.0,2
14650,Nordic Combined,1992,186.0,2
14651,Nordic Combined,1992,187.0,1
14652,Nordic Combined,1992,189.0,4
14653,Nordic Combined,1994,169.0,2
14654,Nordic Combined,1994,170.0,4
14655,Nordic Combined,1994,171.0,7
14656,Nordic Combined,1994,172.0,2
14657,Nordic Combined,1994,173.0,5
14658,Nordic Combined,1994,174.0,9
14659,Nordic Combined,1994,175.0,13
14660,Nordic Combined,1994,176.0,6
14661,Nordic Combined,1994,177.0,2
14662,Nordic Combined,1994,178.0,4
14663,Nordic Combined,1994,179.0,2
14664,Nordic Combined,1994,180.0,11
14665,Nordic Combined,1994,181.0,7
14666,Nordic Combined,1994,182.0,6
14667,Nordic Combined,1994,184.0,2
14668,Nordic Combined,1994,185.0,2
14669,Nordic Combined,1994,189.0,4
14670,Nordic Combined,1998,169.0,4
14671,Nordic Combined,1998,170.0,7
14672,Nordic Combined,1998,171.0,7
14673,Nordic Combined,1998,172.0,3
14674,Nordic Combined,1998,173.0,9
14675,Nordic Combined,1998,174.0,2
14676,Nordic Combined,1998,175.0,9
14677,Nordic Combined,1998,176.0,2
14678,Nordic Combined,1998,177.0,4
14679,Nordic Combined,1998,178.0,5
14680,Nordic Combined,1998,179.0,3
14681,Nordic Combined,1998,180.0,13
14682,Nordic Combined,1998,181.0,6
14683,Nordic Combined,1998,182.0,7
14684,Nordic Combined,1998,184.0,6
14685,Nordic Combined,1998,187.0,1
14686,Nordic Combined,1998,189.0,4
14687,Nordic Combined,2002,165.0,5
14688,Nordic Combined,2002,169.0,9
14689,Nordic Combined,2002,170.0,4
14690,Nordic Combined,2002,171.0,2
14691,Nordic Combined,2002,172.0,3
14692,Nordic Combined,2002,173.0,6
14693,Nordic Combined,2002,175.0,12
14694,Nordic Combined,2002,176.0,3
14695,Nordic Combined,2002,177.0,11
14696,Nordic Combined,2002,178.0,15
14697,Nordic Combined,2002,179.0,9
14698,Nordic Combined,2002,180.0,18
14699,Nordic Combined,2002,181.0,5
14700,Nordic Combined,2002,182.0,2
14701,Nordic Combined,2002,183.0,9
14702,Nordic Combined,2002,184.0,7
14703,Nordic Combined,2002,187.0,1
14704,Nordic Combined,2002,189.0,4
14705,Nordic Combined,2006,165.0,4
14706,Nordic Combined,2006,166.0,2
14707,Nordic Combined,2006,167.0,4
14708,Nordic Combined,2006,169.0,6
14709,Nordic Combined,2006,170.0,3
14710,Nordic Combined,2006,171.0,2
14711,Nordic Combined,2006,172.0,2
14712,Nordic Combined,2006,173.0,10
14713,Nordic Combined,2006,175.0,20
14714,Nordic Combined,2006,177.0,7
14715,Nordic Combined,2006,178.0,17
14716,Nordic Combined,2006,179.0,13
14717,Nordic Combined,2006,180.0,13
14718,Nordic Combined,2006,181.0,4
14719,Nordic Combined,2006,182.0,3
14720,Nordic Combined,2006,183.0,8
14721,Nordic Combined,2006,184.0,8
14722,Nordic Combined,2006,185.0,1
14723,Nordic Combined,2006,187.0,4
14724,Nordic Combined,2006,188.0,2
14725,Nordic Combined,2006,189.0,5
14726,Nordic Combined,2010,165.0,6
14727,Nordic Combined,2010,167.0,2
14728,Nordic Combined,2010,168.0,3
14729,Nordic Combined,2010,169.0,5
14730,Nordic Combined,2010,170.0,3
14731,Nordic Combined,2010,172.0,4
14732,Nordic Combined,2010,173.0,12
14733,Nordic Combined,2010,174.0,6
