lindex,Sport,Year,Height,count
8027,Equestrianism,1968,179.0,2
8028,Equestrianism,1968,180.0,15
8029,Equestrianism,1968,181.0,6
8030,Equestrianism,1968,182.0,8
8031,Equestrianism,1968,183.0,7
8032,Equestrianism,1968,184.0,4
8033,Equestrianism,1968,186.0,4
8034,Equestrianism,1968,187.0,2
8035,Equestrianism,1968,188.0,2
8036,Equestrianism,1968,190.0,2
8037,Equestrianism,1968,191.0,2
8038,Equestrianism,1972,152.0,2
8039,Equestrianism,1972,155.0,2
8040,Equestrianism,1972,157.0,2
8041,Equestrianism,1972,159.0,3
8042,Equestrianism,1972,160.0,6
8043,Equestrianism,1972,162.0,14
8044,Equestrianism,1972,163.0,9
8045,Equestrianism,1972,164.0,2
8046,Equestrianism,1972,165.0,6
8047,Equestrianism,1972,166.0,2
8048,Equestrianism,1972,167.0,8
8049,Equestrianism,1972,168.0,11
8050,Equestrianism,1972,169.0,7
8051,Equestrianism,1972,170.0,23
8052,Equestrianism,1972,171.0,7
8053,Equestrianism,1972,172.0,27
8054,Equestrianism,1972,173.0,22
8055,Equestrianism,1972,174.0,23
8056,Equestrianism,1972,175.0,21
8057,Equestrianism,1972,176.0,15
8058,Equestrianism,1972,177.0,8
8059,Equestrianism,1972,178.0,28
8060,Equestrianism,1972,179.0,1
8061,Equestrianism,1972,180.0,22
8062,Equestrianism,1972,181.0,4
8063,Equestrianism,1972,182.0,6
8064,Equestrianism,1972,183.0,9
8065,Equestrianism,1972,184.0,8
8066,Equestrianism,1972,185.0,5
8067,Equestrianism,1972,186.0,2
8068,Equestrianism,1972,188.0,2
8069,Equestrianism,1976,155.0,2
8070,Equestrianism,1976,156.0,3
8071,Equestrianism,1976,160.0,7
8072,Equestrianism,1976,162.0,5
8073,Equestrianism,1976,163.0,4
8074,Equestrianism,1976,164.0,2
8075,Equestrianism,1976,165.0,8
8076,Equestrianism,1976,166.0,2
8077,Equestrianism,1976,167.0,12
8078,Equestrianism,1976,168.0,14
8079,Equestrianism,1976,169.0,3
8080,Equestrianism,1976,170.0,23
8081,Equestrianism,1976,171.0,8
8082,Equestrianism,1976,172.0,16
8083,Equestrianism,1976,173.0,14
8084,Equestrianism,1976,174.0,10
8085,Equestrianism,1976,175.0,14
8086,Equestrianism,1976,176.0,12
8087,Equestrianism,1976,177.0,3
8088,Equestrianism,1976,178.0,14
8089,Equestrianism,1976,179.0,4
8090,Equestrianism,1976,180.0,21
8091,Equestrianism,1976,181.0,3
8092,Equestrianism,1976,182.0,8
8093,Equestrianism,1976,183.0,10
8094,Equestrianism,1976,184.0,8
8095,Equestrianism,1976,185.0,3
8096,Equestrianism,1976,186.0,2
8097,Equestrianism,1976,187.0,2
8098,Equestrianism,1976,188.0,2
8099,Equestrianism,1976,190.0,1
8100,Equestrianism,1976,191.0,1
8101,Equestrianism,1980,158.0,2
8102,Equestrianism,1980,160.0,2
8103,Equestrianism,1980,164.0,6
8104,Equestrianism,1980,165.0,9
8105,Equestrianism,1980,167.0,3
8106,Equestrianism,1980,168.0,5
8107,Equestrianism,1980,169.0,9
8108,Equestrianism,1980,170.0,8
8109,Equestrianism,1980,171.0,4
8110,Equestrianism,1980,172.0,13
8111,Equestrianism,1980,173.0,8
8112,Equestrianism,1980,174.0,9
8113,Equestrianism,1980,175.0,4
8114,Equestrianism,1980,176.0,11
8115,Equestrianism,1980,177.0,2
8116,Equestrianism,1980,178.0,10
8117,Equestrianism,1980,179.0,6
8118,Equestrianism,1980,180.0,3
8119,Equestrianism,1980,182.0,4
8120,Equestrianism,1980,185.0,2
8121,Equestrianism,1980,190.0,2
8122,Equestrianism,1984,152.0,2
8123,Equestrianism,1984,154.0,1
8124,Equestrianism,1984,156.0,2
8125,Equestrianism,1984,159.0,2
8126,Equestrianism,1984,160.0,8
8127,Equestrianism,1984,161.0,2
8128,Equestrianism,1984,162.0,7
8129,Equestrianism,1984,163.0,8
8130,Equestrianism,1984,164.0,5
8131,Equestrianism,1984,165.0,9
8132,Equestrianism,1984,166.0,6
8133,Equestrianism,1984,167.0,5
8134,Equestrianism,1984,168.0,17
8135,Equestrianism,1984,169.0,9
8136,Equestrianism,1984,170.0,20
8137,Equestrianism,1984,171.0,5
8138,Equestrianism,1984,172.0,14
8139,Equestrianism,1984,173.0,8
8140,Equestrianism,1984,174.0,7
8141,Equestrianism,1984,175.0,21
8142,Equestrianism,1984,176.0,6
8143,Equestrianism,1984,177.0,7
8144,Equestrianism,1984,178.0,12
8145,Equestrianism,1984,179.0,8
8146,Equestrianism,1984,180.0,21
8147,Equestrianism,1984,181.0,9
8148,Equestrianism,1984,182.0,12
8149,Equestrianism,1984,183.0,12
8150,Equestrianism,1984,184.0,4
8151,Equestrianism,1984,185.0,14
8152,Equestrianism,1984,186.0,2
8153,Equestrianism,1984,187.0,6
8154,Equestrianism,1984,188.0,1
8155,Equestrianism,1984,190.0,2
8156,Equestrianism,1984,192.0,2
8157,Equestrianism,1988,152.0,2
8158,Equestrianism,1988,156.0,2
8159,Equestrianism,1988,158.0,1
8160,Equestrianism,1988,159.0,3
8161,Equestrianism,1988,160.0,3
8162,Equestrianism,1988,162.0,7
8163,Equestrianism,1988,163.0,10
8164,Equestrianism,1988,164.0,2
8165,Equestrianism,1988,165.0,13
8166,Equestrianism,1988,166.0,3
8167,Equestrianism,1988,167.0,7
8168,Equestrianism,1988,168.0,23
8169,Equestrianism,1988,169.0,8
8170,Equestrianism,1988,170.0,15
8171,Equestrianism,1988,171.0,6
8172,Equestrianism,1988,172.0,20
8173,Equestrianism,1988,173.0,10
8174,Equestrianism,1988,174.0,10
8175,Equestrianism,1988,175.0,29
8176,Equestrianism,1988,176.0,14
8177,Equestrianism,1988,177.0,14
8178,Equestrianism,1988,178.0,30
8179,Equestrianism,1988,179.0,5
8180,Equestrianism,1988,180.0,22
8181,Equestrianism,1988,181.0,9
8182,Equestrianism,1988,182.0,5
8183,Equestrianism,1988,183.0,6
8184,Equestrianism,1988,184.0,7
8185,Equestrianism,1988,185.0,11
8186,Equestrianism,1988,186.0,7
8187,Equestrianism,1988,187.0,6
8188,Equestrianism,1988,188.0,1
8189,Equestrianism,1988,190.0,11
8190,Equestrianism,1988,195.0,1
8191,Equestrianism,1992,156.0,2
8192,Equestrianism,1992,158.0,2
8193,Equestrianism,1992,159.0,2
8194,Equestrianism,1992,160.0,2
8195,Equestrianism,1992,162.0,4
8196,Equestrianism,1992,163.0,10
8197,Equestrianism,1992,164.0,4
8198,Equestrianism,1992,165.0,17
8199,Equestrianism,1992,166.0,2
8200,Equestrianism,1992,167.0,13
8201,Equestrianism,1992,168.0,15
8202,Equestrianism,1992,169.0,4
8203,Equestrianism,1992,170.0,23
8204,Equestrianism,1992,171.0,5
8205,Equestrianism,1992,172.0,25
8206,Equestrianism,1992,173.0,16
8207,Equestrianism,1992,174.0,11
8208,Equestrianism,1992,175.0,34
8209,Equestrianism,1992,176.0,13
8210,Equestrianism,1992,177.0,8
8211,Equestrianism,1992,178.0,35
8212,Equestrianism,1992,179.0,2
8213,Equestrianism,1992,180.0,31
8214,Equestrianism,1992,181.0,14
8215,Equestrianism,1992,182.0,18
8216,Equestrianism,1992,183.0,12
8217,Equestrianism,1992,184.0,6
8218,Equestrianism,1992,185.0,9
8219,Equestrianism,1992,186.0,12
8220,Equestrianism,1992,187.0,2
8221,Equestrianism,1992,188.0,2
8222,Equestrianism,1992,189.0,4
8223,Equestrianism,1992,190.0,8
8224,Equestrianism,1992,191.0,2
8225,Equestrianism,1992,193.0,2
8226,Equestrianism,1992,194.0,2
8227,Equestrianism,1996,156.0,2
8228,Equestrianism,1996,158.0,1
8229,Equestrianism,1996,160.0,2
8230,Equestrianism,1996,162.0,8
8231,Equestrianism,1996,163.0,2
8232,Equestrianism,1996,164.0,3
8233,Equestrianism,1996,165.0,8
8234,Equestrianism,1996,166.0,8
8235,Equestrianism,1996,167.0,11
8236,Equestrianism,1996,168.0,21
8237,Equestrianism,1996,169.0,7
8238,Equestrianism,1996,170.0,13
8239,Equestrianism,1996,171.0,7
8240,Equestrianism,1996,172.0,22
8241,Equestrianism,1996,173.0,24
8242,Equestrianism,1996,174.0,8
8243,Equestrianism,1996,175.0,18
8244,Equestrianism,1996,176.0,18
8245,Equestrianism,1996,177.0,13
8246,Equestrianism,1996,178.0,17
8247,Equestrianism,1996,179.0,8
8248,Equestrianism,1996,180.0,16
8249,Equestrianism,1996,181.0,3
8250,Equestrianism,1996,182.0,16
8251,Equestrianism,1996,183.0,11
8252,Equestrianism,1996,184.0,5
8253,Equestrianism,1996,185.0,6
8254,Equestrianism,1996,186.0,7
8255,Equestrianism,1996,187.0,3
8256,Equestrianism,1996,188.0,4
8257,Equestrianism,1996,190.0,8
8258,Equestrianism,1996,191.0,1
8259,Equestrianism,1996,193.0,3
8260,Equestrianism,1996,195.0,2
8261,Equestrianism,1996,196.0,1
8262,Equestrianism,2000,153.0,1
8263,Equestrianism,2000,154.0,2
8264,Equestrianism,2000,156.0,1
8265,Equestrianism,2000,157.0,5
8266,Equestrianism,2000,158.0,4
8267,Equestrianism,2000,160.0,1
8268,Equestrianism,2000,162.0,4
8269,Equestrianism,2000,163.0,4
8270,Equestrianism,2000,164.0,3
8271,Equestrianism,2000,165.0,16
8272,Equestrianism,2000,166.0,2
8273,Equestrianism,2000,167.0,8
8274,Equestrianism,2000,168.0,20
8275,Equestrianism,2000,169.0,5
8276,Equestrianism,2000,170.0,26
8277,Equestrianism,2000,171.0,6
8278,Equestrianism,2000,172.0,18
8279,Equestrianism,2000,173.0,17
8280,Equestrianism,2000,174.0,5
8281,Equestrianism,2000,175.0,14
8282,Equestrianism,2000,176.0,7
8283,Equestrianism,2000,177.0,11
8284,Equestrianism,2000,178.0,34
8285,Equestrianism,2000,179.0,11
8286,Equestrianism,2000,180.0,13
8287,Equestrianism,2000,181.0,4
8288,Equestrianism,2000,182.0,9
8289,Equestrianism,2000,183.0,10
8290,Equestrianism,2000,184.0,2
8291,Equestrianism,2000,185.0,8
8292,Equestrianism,2000,186.0,11
8293,Equestrianism,2000,187.0,3
8294,Equestrianism,2000,188.0,2
8295,Equestrianism,2000,190.0,5
8296,Equestrianism,2000,195.0,3
8297,Equestrianism,2004,150.0,2
8298,Equestrianism,2004,152.0,4
8299,Equestrianism,2004,153.0,2
8300,Equestrianism,2004,155.0,2
8301,Equestrianism,2004,156.0,1
8302,Equestrianism,2004,157.0,1
8303,Equestrianism,2004,159.0,3
8304,Equestrianism,2004,160.0,7
8305,Equestrianism,2004,161.0,4
8306,Equestrianism,2004,162.0,3
8307,Equestrianism,2004,163.0,7
8308,Equestrianism,2004,164.0,4
8309,Equestrianism,2004,165.0,4
8310,Equestrianism,2004,166.0,4
8311,Equestrianism,2004,167.0,10
8312,Equestrianism,2004,168.0,24
8313,Equestrianism,2004,169.0,8
8314,Equestrianism,2004,170.0,19
8315,Equestrianism,2004,171.0,15
8316,Equestrianism,2004,172.0,26
8317,Equestrianism,2004,173.0,7
8318,Equestrianism,2004,174.0,10
8319,Equestrianism,2004,175.0,19
8320,Equestrianism,2004,176.0,17
8321,Equestrianism,2004,177.0,18
8322,Equestrianism,2004,178.0,20
8323,Equestrianism,2004,179.0,2
8324,Equestrianism,2004,180.0,26
8325,Equestrianism,2004,181.0,11
8326,Equestrianism,2004,182.0,12
8327,Equestrianism,2004,183.0,11
8328,Equestrianism,2004,185.0,16
8329,Equestrianism,2004,186.0,14
8330,Equestrianism,2004,187.0,10
8331,Equestrianism,2004,188.0,4
8332,Equestrianism,2004,189.0,4
8333,Equestrianism,2004,190.0,8
8334,Equestrianism,2004,191.0,4
8335,Equestrianism,2004,196.0,2
8336,Equestrianism,2004,197.0,2
8337,Equestrianism,2008,152.0,4
8338,Equestrianism,2008,155.0,2
8339,Equestrianism,2008,156.0,2
8340,Equestrianism,2008,158.0,3
8341,Equestrianism,2008,159.0,1
8342,Equestrianism,2008,160.0,10
8343,Equestrianism,2008,162.0,10
8344,Equestrianism,2008,163.0,6
8345,Equestrianism,2008,164.0,3
8346,Equestrianism,2008,165.0,10
8347,Equestrianism,2008,166.0,6
8348,Equestrianism,2008,167.0,11
8349,Equestrianism,2008,168.0,28
8350,Equestrianism,2008,169.0,8
8351,Equestrianism,2008,170.0,20
8352,Equestrianism,2008,171.0,11
8353,Equestrianism,2008,172.0,15
8354,Equestrianism,2008,173.0,8
8355,Equestrianism,2008,174.0,5
8356,Equestrianism,2008,175.0,20
8357,Equestrianism,2008,176.0,13
8358,Equestrianism,2008,177.0,10
8359,Equestrianism,2008,178.0,24
8360,Equestrianism,2008,179.0,2
8361,Equestrianism,2008,180.0,17
8362,Equestrianism,2008,181.0,15
8363,Equestrianism,2008,182.0,8
8364,Equestrianism,2008,183.0,12
8365,Equestrianism,2008,184.0,2
8366,Equestrianism,2008,185.0,14
8367,Equestrianism,2008,186.0,10
8368,Equestrianism,2008,187.0,3
8369,Equestrianism,2008,188.0,8
8370,Equestrianism,2008,189.0,4
8371,Equestrianism,2008,190.0,7
8372,Equestrianism,2008,192.0,2
8373,Equestrianism,2008,196.0,2
8374,Equestrianism,2012,151.0,1
8375,Equestrianism,2012,152.0,2
8376,Equestrianism,2012,156.0,2
8377,Equestrianism,2012,157.0,2
8378,Equestrianism,2012,158.0,2
8379,Equestrianism,2012,160.0,1
8380,Equestrianism,2012,161.0,2
8381,Equestrianism,2012,162.0,10
8382,Equestrianism,2012,163.0,6
8383,Equestrianism,2012,164.0,8
8384,Equestrianism,2012,165.0,6
8385,Equestrianism,2012,166.0,6
8386,Equestrianism,2012,167.0,5
8387,Equestrianism,2012,168.0,34
8388,Equestrianism,2012,169.0,10
8389,Equestrianism,2012,170.0,27
8390,Equestrianism,2012,171.0,10
8391,Equestrianism,2012,172.0,17
8392,Equestrianism,2012,173.0,15
8393,Equestrianism,2012,174.0,6
8394,Equestrianism,2012,175.0,26
8395,Equestrianism,2012,176.0,10
8396,Equestrianism,2012,177.0,9
8397,Equestrianism,2012,178.0,16
8398,Equestrianism,2012,179.0,2
8399,Equestrianism,2012,180.0,22
8400,Equestrianism,2012,181.0,5
8401,Equestrianism,2012,182.0,16
8402,Equestrianism,2012,183.0,21
8403,Equestrianism,2012,184.0,5
8404,Equestrianism,2012,185.0,8
8405,Equestrianism,2012,186.0,12
8406,Equestrianism,2012,187.0,4
8407,Equestrianism,2012,188.0,4
8408,Equestrianism,2012,189.0,2
8409,Equestrianism,2012,190.0,8
8410,Equestrianism,2012,192.0,2
8411,Equestrianism,2012,196.0,2
8412,Equestrianism,2016,151.0,2
8413,Equestrianism,2016,157.0,3
8414,Equestrianism,2016,158.0,6
8415,Equestrianism,2016,159.0,2
8416,Equestrianism,2016,160.0,2
8417,Equestrianism,2016,161.0,2
8418,Equestrianism,2016,162.0,10
8419,Equestrianism,2016,163.0,4
8420,Equestrianism,2016,164.0,6
8421,Equestrianism,2016,165.0,11
8422,Equestrianism,2016,167.0,6
8423,Equestrianism,2016,168.0,28
8424,Equestrianism,2016,169.0,6
8425,Equestrianism,2016,170.0,23
8426,Equestrianism,2016,171.0,18
8427,Equestrianism,2016,172.0,15
8428,Equestrianism,2016,173.0,20
8429,Equestrianism,2016,174.0,9
8430,Equestrianism,2016,175.0,16
8431,Equestrianism,2016,176.0,18
8432,Equestrianism,2016,177.0,8
8433,Equestrianism,2016,178.0,15
8434,Equestrianism,2016,179.0,9
8435,Equestrianism,2016,180.0,15
8436,Equestrianism,2016,181.0,7
8437,Equestrianism,2016,182.0,13
8438,Equestrianism,2016,183.0,15
8439,Equestrianism,2016,184.0,5
8440,Equestrianism,2016,185.0,5
8441,Equestrianism,2016,186.0,11
8442,Equestrianism,2016,187.0,2
8443,Equestrianism,2016,188.0,2
8444,Equestrianism,2016,189.0,8
8445,Equestrianism,2016,190.0,13
8446,Equestrianism,2016,193.0,8
8447,Equestrianism,2016,194.0,4
8448,Equestrianism,2016,195.0,2
8449,Equestrianism,2016,196.0,2
