"('Unnamed: 0', 26.0)",-0.2163842586029536
"('Unnamed: 0', 23.0)",-0.2163066381649356
"('Unnamed: 0', 19.0)",-0.21623244706913355
"('Unnamed: 0', 21.0)",-0.21623244706913355
"('Unnamed: 0', 20.0)",-0.21623244706913353
"('count', 25.0)",-0.2151414554875537
"('count', 28.0)",-0.21272362434031034
"('count', 29.0)",-0.2095689893875624
"('count', 24.0)",-0.20626131527547914
"('count', 26.0)",-0.20560194452208164
