lindex,Sport,Year,Weight,count
13175,Handball,1984,90.0,15
13176,Handball,1984,91.0,3
13177,Handball,1984,92.0,5
13178,Handball,1984,93.0,5
13179,Handball,1984,94.0,5
13180,Handball,1984,95.0,10
13181,Handball,1984,96.0,6
13182,Handball,1984,97.0,5
13183,Handball,1984,98.0,1
13184,Handball,1984,99.0,1
13185,Handball,1984,100.0,2
13186,Handball,1984,103.0,1
13187,Handball,1984,105.0,1
13188,Handball,1988,55.0,1
13189,Handball,1988,57.0,1
13190,Handball,1988,58.0,3
13191,Handball,1988,59.0,2
13192,Handball,1988,60.0,3
13193,Handball,1988,61.0,2
13194,Handball,1988,62.0,5
13195,Handball,1988,63.0,8
13196,Handball,1988,64.0,5
13197,Handball,1988,65.0,6
13198,Handball,1988,66.0,2
13199,Handball,1988,67.0,12
13200,Handball,1988,68.0,4
13201,Handball,1988,69.0,3
13202,Handball,1988,70.0,12
13203,Handball,1988,71.0,3
13204,Handball,1988,72.0,4
13205,Handball,1988,73.0,9
13206,Handball,1988,74.0,5
13207,Handball,1988,75.0,7
13208,Handball,1988,76.0,6
13209,Handball,1988,77.0,12
13210,Handball,1988,78.0,5
13211,Handball,1988,79.0,9
13212,Handball,1988,80.0,7
13213,Handball,1988,81.0,5
13214,Handball,1988,82.0,11
13215,Handball,1988,83.0,10
13216,Handball,1988,84.0,6
13217,Handball,1988,85.0,8
13218,Handball,1988,86.0,8
13219,Handball,1988,87.0,8
13220,Handball,1988,88.0,8
13221,Handball,1988,89.0,4
13222,Handball,1988,90.0,8
13223,Handball,1988,91.0,3
13224,Handball,1988,92.0,5
13225,Handball,1988,93.0,8
13226,Handball,1988,94.0,7
13227,Handball,1988,95.0,8
13228,Handball,1988,96.0,3
13229,Handball,1988,97.0,6
13230,Handball,1988,99.0,1
13231,Handball,1988,100.0,5
13232,Handball,1988,102.0,2
13233,Handball,1988,103.0,2
13234,Handball,1988,104.0,1
13235,Handball,1988,105.0,3
13236,Handball,1988,114.0,1
13237,Handball,1992,59.0,3
13238,Handball,1992,61.0,2
13239,Handball,1992,62.0,2
13240,Handball,1992,63.0,2
13241,Handball,1992,64.0,7
13242,Handball,1992,65.0,5
13243,Handball,1992,66.0,4
13244,Handball,1992,67.0,1
13245,Handball,1992,68.0,5
13246,Handball,1992,69.0,2
13247,Handball,1992,70.0,10
13248,Handball,1992,71.0,1
13249,Handball,1992,72.0,6
13250,Handball,1992,73.0,6
13251,Handball,1992,74.0,2
13252,Handball,1992,75.0,4
13253,Handball,1992,76.0,1
13254,Handball,1992,77.0,3
13255,Handball,1992,78.0,1
13256,Handball,1992,79.0,2
13257,Handball,1992,80.0,4
13258,Handball,1992,81.0,1
13259,Handball,1992,82.0,5
13260,Handball,1992,83.0,7
13261,Handball,1992,85.0,5
13262,Handball,1992,86.0,8
13263,Handball,1992,87.0,8
13264,Handball,1992,88.0,4
13265,Handball,1992,89.0,3
13266,Handball,1992,90.0,7
13267,Handball,1992,91.0,4
13268,Handball,1992,92.0,6
13269,Handball,1992,93.0,5
13270,Handball,1992,94.0,8
13271,Handball,1992,95.0,6
13272,Handball,1992,96.0,8
13273,Handball,1992,97.0,3
13274,Handball,1992,98.0,5
13275,Handball,1992,99.0,3
13276,Handball,1992,100.0,5
13277,Handball,1992,102.0,2
13278,Handball,1992,103.0,1
13279,Handball,1992,104.0,1
13280,Handball,1992,105.0,2
13281,Handball,1992,106.0,1
13282,Handball,1992,110.0,1
13283,Handball,1992,132.0,1
13284,Handball,1996,56.0,1
13285,Handball,1996,57.0,1
13286,Handball,1996,58.0,1
13287,Handball,1996,59.0,5
13288,Handball,1996,60.0,5
13289,Handball,1996,61.0,1
13290,Handball,1996,62.0,3
13291,Handball,1996,63.0,2
13292,Handball,1996,64.0,8
