lindex,Sport,Year,Weight,count
16473,Modern Pentathlon,1988,59.0,1
16474,Modern Pentathlon,1988,61.0,2
16475,Modern Pentathlon,1988,62.0,2
16476,Modern Pentathlon,1988,63.0,2
16477,Modern Pentathlon,1988,64.0,6
16478,Modern Pentathlon,1988,65.0,6
16479,Modern Pentathlon,1988,66.0,4
16480,Modern Pentathlon,1988,68.0,2
16481,Modern Pentathlon,1988,69.0,8
16482,Modern Pentathlon,1988,70.0,14
16483,Modern Pentathlon,1988,71.0,6
16484,Modern Pentathlon,1988,72.0,5
16485,Modern Pentathlon,1988,73.0,13
16486,Modern Pentathlon,1988,74.0,4
16487,Modern Pentathlon,1988,75.0,13
16488,Modern Pentathlon,1988,76.0,8
16489,Modern Pentathlon,1988,77.0,6
16490,Modern Pentathlon,1988,78.0,6
16491,Modern Pentathlon,1988,79.0,2
16492,Modern Pentathlon,1988,80.0,2
16493,Modern Pentathlon,1988,83.0,4
16494,Modern Pentathlon,1988,84.0,3
16495,Modern Pentathlon,1988,86.0,2
16496,Modern Pentathlon,1992,63.0,1
16497,Modern Pentathlon,1992,65.0,5
16498,Modern Pentathlon,1992,67.0,2
16499,Modern Pentathlon,1992,68.0,5
16500,Modern Pentathlon,1992,69.0,6
16501,Modern Pentathlon,1992,70.0,11
16502,Modern Pentathlon,1992,71.0,5
16503,Modern Pentathlon,1992,72.0,9
16504,Modern Pentathlon,1992,73.0,4
16505,Modern Pentathlon,1992,74.0,8
16506,Modern Pentathlon,1992,75.0,7
16507,Modern Pentathlon,1992,76.0,4
16508,Modern Pentathlon,1992,77.0,2
16509,Modern Pentathlon,1992,78.0,6
16510,Modern Pentathlon,1992,79.0,2
16511,Modern Pentathlon,1992,80.0,2
16512,Modern Pentathlon,1992,83.0,2
16513,Modern Pentathlon,1992,84.0,3
16514,Modern Pentathlon,1992,86.0,2
16515,Modern Pentathlon,1996,65.0,2
16516,Modern Pentathlon,1996,68.0,2
16517,Modern Pentathlon,1996,69.0,3
16518,Modern Pentathlon,1996,70.0,4
16519,Modern Pentathlon,1996,71.0,2
16520,Modern Pentathlon,1996,72.0,1
16521,Modern Pentathlon,1996,73.0,2
16522,Modern Pentathlon,1996,74.0,3
16523,Modern Pentathlon,1996,75.0,2
16524,Modern Pentathlon,1996,77.0,2
16525,Modern Pentathlon,1996,79.0,1
16526,Modern Pentathlon,1996,83.0,1
16527,Modern Pentathlon,1996,89.0,1
16528,Modern Pentathlon,2000,48.0,1
16529,Modern Pentathlon,2000,51.0,1
16530,Modern Pentathlon,2000,52.0,1
16531,Modern Pentathlon,2000,53.0,1
16532,Modern Pentathlon,2000,54.0,1
16533,Modern Pentathlon,2000,56.0,1
16534,Modern Pentathlon,2000,57.0,5
16535,Modern Pentathlon,2000,60.0,7
16536,Modern Pentathlon,2000,61.0,1
16537,Modern Pentathlon,2000,62.0,1
16538,Modern Pentathlon,2000,63.0,4
16539,Modern Pentathlon,2000,69.0,1
16540,Modern Pentathlon,2000,70.0,2
16541,Modern Pentathlon,2000,71.0,1
16542,Modern Pentathlon,2000,72.0,5
16543,Modern Pentathlon,2000,73.0,1
16544,Modern Pentathlon,2000,74.0,4
16545,Modern Pentathlon,2000,76.0,3
16546,Modern Pentathlon,2000,77.0,4
16547,Modern Pentathlon,2000,78.0,1
16548,Modern Pentathlon,2000,79.0,1
16549,Modern Pentathlon,2000,81.0,1
16550,Modern Pentathlon,2004,50.0,1
16551,Modern Pentathlon,2004,52.0,2
16552,Modern Pentathlon,2004,53.0,1
16553,Modern Pentathlon,2004,54.0,4
16554,Modern Pentathlon,2004,55.0,3
16555,Modern Pentathlon,2004,57.0,1
16556,Modern Pentathlon,2004,58.0,4
16557,Modern Pentathlon,2004,59.0,2
16558,Modern Pentathlon,2004,60.0,8
16559,Modern Pentathlon,2004,61.0,2
16560,Modern Pentathlon,2004,62.0,1
16561,Modern Pentathlon,2004,63.0,4
16562,Modern Pentathlon,2004,64.0,1
16563,Modern Pentathlon,2004,65.0,1
16564,Modern Pentathlon,2004,68.0,2
16565,Modern Pentathlon,2004,70.0,1
16566,Modern Pentathlon,2004,72.0,3
16567,Modern Pentathlon,2004,73.0,1
16568,Modern Pentathlon,2004,74.0,3
16569,Modern Pentathlon,2004,75.0,5
16570,Modern Pentathlon,2004,76.0,1
16571,Modern Pentathlon,2004,77.0,2
16572,Modern Pentathlon,2004,78.0,2
16573,Modern Pentathlon,2004,79.0,2
16574,Modern Pentathlon,2004,81.0,1
16575,Modern Pentathlon,2004,82.0,1
16576,Modern Pentathlon,2004,83.0,2
16577,Modern Pentathlon,2004,84.0,1
16578,Modern Pentathlon,2004,89.0,1
16579,Modern Pentathlon,2004,91.0,1
16580,Modern Pentathlon,2008,49.0,1
16581,Modern Pentathlon,2008,51.0,1
16582,Modern Pentathlon,2008,52.0,2
16583,Modern Pentathlon,2008,53.0,1
16584,Modern Pentathlon,2008,54.0,3
16585,Modern Pentathlon,2008,55.0,4
16586,Modern Pentathlon,2008,56.0,1
16587,Modern Pentathlon,2008,57.0,1
16588,Modern Pentathlon,2008,58.0,4
16589,Modern Pentathlon,2008,59.0,2
16590,Modern Pentathlon,2008,60.0,6
16591,Modern Pentathlon,2008,61.0,2
16592,Modern Pentathlon,2008,62.0,4
16593,Modern Pentathlon,2008,63.0,3
16594,Modern Pentathlon,2008,65.0,1
16595,Modern Pentathlon,2008,67.0,2
16596,Modern Pentathlon,2008,68.0,1
16597,Modern Pentathlon,2008,70.0,5
16598,Modern Pentathlon,2008,71.0,2
16599,Modern Pentathlon,2008,72.0,2
16600,Modern Pentathlon,2008,73.0,2
16601,Modern Pentathlon,2008,74.0,1
16602,Modern Pentathlon,2008,75.0,6
16603,Modern Pentathlon,2008,76.0,4
16604,Modern Pentathlon,2008,77.0,3
16605,Modern Pentathlon,2008,78.0,2
16606,Modern Pentathlon,2008,79.0,2
16607,Modern Pentathlon,2008,80.0,2
16608,Modern Pentathlon,2008,81.0,1
16609,Modern Pentathlon,2008,83.0,1
16610,Modern Pentathlon,2012,42.0,1
16611,Modern Pentathlon,2012,49.0,1
16612,Modern Pentathlon,2012,51.0,1
16613,Modern Pentathlon,2012,52.0,1
16614,Modern Pentathlon,2012,53.0,2
16615,Modern Pentathlon,2012,54.0,2
16616,Modern Pentathlon,2012,55.0,3
16617,Modern Pentathlon,2012,56.0,1
16618,Modern Pentathlon,2012,57.0,2
16619,Modern Pentathlon,2012,58.0,4
16620,Modern Pentathlon,2012,59.0,1
16621,Modern Pentathlon,2012,60.0,11
16622,Modern Pentathlon,2012,61.0,2
16623,Modern Pentathlon,2012,62.0,1
16624,Modern Pentathlon,2012,63.0,3
16625,Modern Pentathlon,2012,64.0,1
16626,Modern Pentathlon,2012,66.0,1
16627,Modern Pentathlon,2012,67.0,1
16628,Modern Pentathlon,2012,69.0,1
16629,Modern Pentathlon,2012,70.0,2
16630,Modern Pentathlon,2012,71.0,3
16631,Modern Pentathlon,2012,73.0,3
16632,Modern Pentathlon,2012,74.0,1
16633,Modern Pentathlon,2012,75.0,6
16634,Modern Pentathlon,2012,76.0,4
16635,Modern Pentathlon,2012,77.0,3
16636,Modern Pentathlon,2012,78.0,3
16637,Modern Pentathlon,2012,79.0,1
16638,Modern Pentathlon,2012,80.0,3
16639,Modern Pentathlon,2012,82.0,1
16640,Modern Pentathlon,2012,83.0,2
16641,Modern Pentathlon,2016,49.0,1
16642,Modern Pentathlon,2016,51.0,1
16643,Modern Pentathlon,2016,53.0,7
16644,Modern Pentathlon,2016,54.0,2
16645,Modern Pentathlon,2016,55.0,2
16646,Modern Pentathlon,2016,57.0,2
16647,Modern Pentathlon,2016,58.0,4
16648,Modern Pentathlon,2016,59.0,1
16649,Modern Pentathlon,2016,60.0,7
16650,Modern Pentathlon,2016,62.0,2
16651,Modern Pentathlon,2016,63.0,2
16652,Modern Pentathlon,2016,64.0,3
16653,Modern Pentathlon,2016,65.0,1
16654,Modern Pentathlon,2016,66.0,1
16655,Modern Pentathlon,2016,67.0,1
16656,Modern Pentathlon,2016,68.0,5
16657,Modern Pentathlon,2016,69.0,1
16658,Modern Pentathlon,2016,70.0,1
16659,Modern Pentathlon,2016,71.0,2
16660,Modern Pentathlon,2016,72.0,2
16661,Modern Pentathlon,2016,73.0,3
16662,Modern Pentathlon,2016,74.0,3
16663,Modern Pentathlon,2016,75.0,3
16664,Modern Pentathlon,2016,76.0,3
16665,Modern Pentathlon,2016,77.0,1
16666,Modern Pentathlon,2016,78.0,3
16667,Modern Pentathlon,2016,79.0,1
16668,Modern Pentathlon,2016,80.0,4
16669,Modern Pentathlon,2016,81.0,1
16670,Modern Pentathlon,2016,82.0,1
16671,Modern Pentathlon,2016,90.0,1
