lindex,Sport,Year,Weight,count
21231,Speed Skating,1960,65.0,7
21232,Speed Skating,1960,66.0,6
21233,Speed Skating,1960,67.0,3
21234,Speed Skating,1960,68.0,2
21235,Speed Skating,1960,70.0,5
21236,Speed Skating,1960,71.0,4
21237,Speed Skating,1960,72.0,7
21238,Speed Skating,1960,73.0,18
21239,Speed Skating,1960,77.0,2
21240,Speed Skating,1960,78.0,4
21241,Speed Skating,1960,80.0,3
21242,Speed Skating,1960,82.0,4
21243,Speed Skating,1960,85.0,4
21244,Speed Skating,1960,90.0,4
21245,Speed Skating,1964,50.0,4
21246,Speed Skating,1964,51.0,4
21247,Speed Skating,1964,52.0,7
21248,Speed Skating,1964,53.0,4
21249,Speed Skating,1964,56.0,2
21250,Speed Skating,1964,57.0,5
21251,Speed Skating,1964,58.0,4
21252,Speed Skating,1964,59.0,15
21253,Speed Skating,1964,60.0,15
21254,Speed Skating,1964,61.0,7
21255,Speed Skating,1964,62.0,10
21256,Speed Skating,1964,63.0,4
21257,Speed Skating,1964,64.0,8
21258,Speed Skating,1964,65.0,10
21259,Speed Skating,1964,66.0,14
21260,Speed Skating,1964,67.0,9
21261,Speed Skating,1964,68.0,7
21262,Speed Skating,1964,69.0,2
21263,Speed Skating,1964,70.0,1
21264,Speed Skating,1964,71.0,9
21265,Speed Skating,1964,72.0,13
21266,Speed Skating,1964,73.0,21
21267,Speed Skating,1964,74.0,7
21268,Speed Skating,1964,75.0,11
21269,Speed Skating,1964,75.5,1
21270,Speed Skating,1964,76.0,2
21271,Speed Skating,1964,77.0,9
21272,Speed Skating,1964,78.0,5
21273,Speed Skating,1964,79.0,1
21274,Speed Skating,1964,80.0,6
21275,Speed Skating,1964,82.0,7
21276,Speed Skating,1964,84.0,2
21277,Speed Skating,1964,85.0,5
21278,Speed Skating,1964,87.0,3
21279,Speed Skating,1964,88.0,1
21280,Speed Skating,1964,90.0,2
21281,Speed Skating,1968,46.0,4
21282,Speed Skating,1968,51.0,7
21283,Speed Skating,1968,52.0,2
21284,Speed Skating,1968,53.0,4
21285,Speed Skating,1968,54.0,7
21286,Speed Skating,1968,56.0,8
21287,Speed Skating,1968,57.0,3
21288,Speed Skating,1968,58.0,5
21289,Speed Skating,1968,59.0,10
21290,Speed Skating,1968,60.0,14
21291,Speed Skating,1968,61.0,7
21292,Speed Skating,1968,62.0,8
21293,Speed Skating,1968,63.0,3
21294,Speed Skating,1968,64.0,12
21295,Speed Skating,1968,65.0,15
21296,Speed Skating,1968,65.5,2
21297,Speed Skating,1968,66.0,8
21298,Speed Skating,1968,67.0,3
21299,Speed Skating,1968,68.0,15
21300,Speed Skating,1968,69.0,17
21301,Speed Skating,1968,70.0,6
21302,Speed Skating,1968,71.0,8
21303,Speed Skating,1968,72.0,15
21304,Speed Skating,1968,73.0,16
21305,Speed Skating,1968,74.0,10
21306,Speed Skating,1968,75.0,9
21307,Speed Skating,1968,75.5,1
21308,Speed Skating,1968,76.0,4
21309,Speed Skating,1968,77.0,14
21310,Speed Skating,1968,78.0,6
21311,Speed Skating,1968,79.0,12
21312,Speed Skating,1968,80.0,4
21313,Speed Skating,1968,82.0,5
21314,Speed Skating,1968,84.0,1
21315,Speed Skating,1968,85.0,2
21316,Speed Skating,1968,87.0,3
21317,Speed Skating,1968,90.0,3
21318,Speed Skating,1968,92.0,1
21319,Speed Skating,1968,93.0,1
21320,Speed Skating,1972,50.0,2
21321,Speed Skating,1972,51.0,2
21322,Speed Skating,1972,52.0,1
21323,Speed Skating,1972,53.0,3
21324,Speed Skating,1972,54.0,7
21325,Speed Skating,1972,55.0,3
21326,Speed Skating,1972,56.0,9
21327,Speed Skating,1972,57.0,2
21328,Speed Skating,1972,58.0,7
21329,Speed Skating,1972,59.0,13
21330,Speed Skating,1972,59.5,4
21331,Speed Skating,1972,60.0,6
21332,Speed Skating,1972,61.0,7
21333,Speed Skating,1972,62.0,8
21334,Speed Skating,1972,63.0,10
21335,Speed Skating,1972,64.0,14
21336,Speed Skating,1972,65.0,13
21337,Speed Skating,1972,66.0,12
21338,Speed Skating,1972,67.0,6
21339,Speed Skating,1972,68.0,13
21340,Speed Skating,1972,69.0,11
21341,Speed Skating,1972,70.0,10
21342,Speed Skating,1972,71.0,7
21343,Speed Skating,1972,72.0,2
21344,Speed Skating,1972,73.0,3
21345,Speed Skating,1972,74.0,9
21346,Speed Skating,1972,75.0,8
21347,Speed Skating,1972,75.5,2
21348,Speed Skating,1972,76.0,5
21349,Speed Skating,1972,77.0,6
21350,Speed Skating,1972,78.0,3
21351,Speed Skating,1972,79.0,8
21352,Speed Skating,1972,80.0,8
21353,Speed Skating,1972,82.0,5
21354,Speed Skating,1972,84.0,3
21355,Speed Skating,1972,85.0,6
21356,Speed Skating,1972,90.0,5
21357,Speed Skating,1972,92.0,1
21358,Speed Skating,1976,48.0,1
21359,Speed Skating,1976,53.0,2
21360,Speed Skating,1976,54.0,5
21361,Speed Skating,1976,56.0,2
21362,Speed Skating,1976,57.0,8
21363,Speed Skating,1976,58.0,10
21364,Speed Skating,1976,59.0,6
21365,Speed Skating,1976,59.5,3
21366,Speed Skating,1976,61.0,10
21367,Speed Skating,1976,62.0,15
21368,Speed Skating,1976,64.0,4
21369,Speed Skating,1976,66.0,5
21370,Speed Skating,1976,67.0,9
21371,Speed Skating,1976,68.0,10
21372,Speed Skating,1976,69.0,5
21373,Speed Skating,1976,70.0,17
21374,Speed Skating,1976,71.0,6
21375,Speed Skating,1976,72.0,7
21376,Speed Skating,1976,73.0,4
21377,Speed Skating,1976,74.0,7
21378,Speed Skating,1976,75.0,12
21379,Speed Skating,1976,76.0,7
21380,Speed Skating,1976,77.0,11
21381,Speed Skating,1976,78.0,1
21382,Speed Skating,1976,79.0,6
21383,Speed Skating,1976,80.0,4
21384,Speed Skating,1976,84.0,5
21385,Speed Skating,1976,85.0,7
21386,Speed Skating,1976,86.0,4
21387,Speed Skating,1976,87.0,1
21388,Speed Skating,1976,90.0,3
21389,Speed Skating,1980,48.0,9
21390,Speed Skating,1980,52.0,2
21391,Speed Skating,1980,54.0,5
21392,Speed Skating,1980,56.0,6
21393,Speed Skating,1980,57.0,16
21394,Speed Skating,1980,58.0,6
21395,Speed Skating,1980,59.0,6
21396,Speed Skating,1980,60.0,4
21397,Speed Skating,1980,61.0,14
21398,Speed Skating,1980,62.0,9
21399,Speed Skating,1980,63.0,2
21400,Speed Skating,1980,64.0,2
21401,Speed Skating,1980,66.0,7
21402,Speed Skating,1980,67.0,6
21403,Speed Skating,1980,68.0,13
21404,Speed Skating,1980,70.0,13
21405,Speed Skating,1980,71.0,8
21406,Speed Skating,1980,72.0,19
21407,Speed Skating,1980,73.0,1
21408,Speed Skating,1980,74.0,1
21409,Speed Skating,1980,75.0,26
21410,Speed Skating,1980,76.0,5
21411,Speed Skating,1980,77.0,3
21412,Speed Skating,1980,78.0,3
21413,Speed Skating,1980,79.0,8
21414,Speed Skating,1980,80.0,9
21415,Speed Skating,1980,81.0,2
21416,Speed Skating,1980,82.0,2
21417,Speed Skating,1980,84.0,9
21418,Speed Skating,1980,85.0,7
21419,Speed Skating,1980,86.0,5
21420,Speed Skating,1980,88.0,2
21421,Speed Skating,1980,89.0,2
21422,Speed Skating,1980,90.0,2
21423,Speed Skating,1984,48.0,2
21424,Speed Skating,1984,50.0,3
21425,Speed Skating,1984,51.0,2
21426,Speed Skating,1984,52.0,7
21427,Speed Skating,1984,54.0,2
21428,Speed Skating,1984,55.0,1
21429,Speed Skating,1984,56.0,4
21430,Speed Skating,1984,57.0,8
21431,Speed Skating,1984,58.0,20
21432,Speed Skating,1984,59.0,1
21433,Speed Skating,1984,60.0,9
21434,Speed Skating,1984,61.0,20
21435,Speed Skating,1984,62.0,7
21436,Speed Skating,1984,63.0,4
21437,Speed Skating,1984,64.0,2
21438,Speed Skating,1984,65.0,7
21439,Speed Skating,1984,66.0,12
21440,Speed Skating,1984,67.0,11
21441,Speed Skating,1984,68.0,3
21442,Speed Skating,1984,69.0,2
21443,Speed Skating,1984,70.0,15
21444,Speed Skating,1984,71.0,9
21445,Speed Skating,1984,72.0,12
