"('Unnamed: 0', 'USA')",-0.10717771118478561
"('Unnamed: 0', 'TUR')",-0.10713291662937517
"('Unnamed: 0', 'TPE')",-0.10712848077787519
"('Unnamed: 0', 'KOR')",-0.10711777399849717
"('Unnamed: 0', 'BRA')",-0.10701656904311814
"('Unnamed: 0', 'JOR')",-0.10699683528333738
"('Unnamed: 0', 'JPN')",-0.10699683528333738
"('Unnamed: 0', 'MEX')",-0.10699563463970733
"('Unnamed: 0', 'NED')",-0.10699012642263886
"('Unnamed: 0', 'MAR')",-0.10698934091704196
