"('Unnamed: 0', 163.0)",-0.1488013456587305
"('Unnamed: 0', 164.0)",-0.14880133624341663
"('Unnamed: 0', 165.0)",-0.14880132682985067
"('Unnamed: 0', 167.0)",-0.14880065737510065
"('Unnamed: 0', 168.0)",-0.14880064806440152
"('Unnamed: 0', 169.0)",-0.14880063875541988
"('Unnamed: 0', 189.0)",-0.14880029123139368
"('Unnamed: 0', 187.0)",-0.1488001497311938
"('Unnamed: 0', 175.0)",-0.14880009732216554
"('Unnamed: 0', 176.0)",-0.14880008805526784
